Scheme Code,Scheme Name,ISIN Div Payout/ISIN Growth,ISIN Div Reinvestment,Net Asset Value,Repurchase Price,Sale Price,Date
125785,Birla Sun Life Fixed Term Plan - Series JE (368 days) - Direct Plan-Growth,INF209K017V6,,10.8636,10.8636,10.8636,2014-11-07
125783,Birla Sun Life Fixed Term Plan - Series JE (368 days) - Direct Plan-Normal Dividend,INF209K018V4,,10.7828,10.7828,10.7828,2014-11-07
125788,Birla Sun Life Fixed Term Plan - Series JE (368 days) - Regular Plan-Growth,INF209K014V3,,10.8521,10.8521,10.8521,2014-11-07
125786,Birla Sun Life Fixed Term Plan - Series JE (368 days) - Regular Plan-Normal Dividend,INF209K015V0,,10.7713,10.7713,10.7713,2014-11-07
125787,Birla Sun Life Fixed Term Plan - Series JE (368 days) - Regular Plan-Quarterly Dividend,INF209K016V8,,10.5931,10.5931,10.5931,2014-11-07
120704,Aditya Birla Sun Life MIP - Direct Plan - Growth,INF209K01XB7,,36.5095,35.7793,36.5095,2014-11-07
119640,Aditya Birla Sun Life MIP - Direct Plan - Monthly Dividend,INF209K01R21,,12.8900,12.6322,12.8900,2014-11-07
100970,Aditya Birla Sun Life MIP - Regular Plan - Growth,INF209K01694,,36.2005,35.4765,36.2005,2014-11-07
100971,Aditya Birla Sun Life MIP - Regular Plan - Monthly Dividend,INF209K01702,,12.0367,11.7960,12.0367,2014-11-07
101713,Aditya Birla Sun Life MIP II - Saving 5 Plan - Growth - Regular Plan,INF209K01728,,25.1444,24.7672,25.1444,2014-11-07
120706,Aditya Birla Sun Life MIP II - Savings 5 Plan - Growth / Payment - Direct Plan,INF209K01XE1,,25.3401,24.9600,25.3401,2014-11-07
120549,Aditya Birla Sun Life MIP II - Savings 5 Plan - Monthly Dividend - Direct Plan,INF209K01R39,,13.0377,12.8421,13.0377,2014-11-07
101711,Aditya Birla Sun Life MIP II - Savings 5 Plan - Monthly Dividend - Regular Plan,INF209K01736,INF209K01DE3,12.5100,12.3223,12.5100,2014-11-07
103184,Aditya Birla Sun Life Monthly Income - Dividend - Regular Plan,INF209K01AX9,INF209K01DX3,12.0817,11.9005,12.0817,2014-11-07
120572,Aditya Birla Sun Life Monthly Income - Growth - Direct Plan,INF209K01YH2,,50.8035,50.0414,50.8035,2014-11-07
103185,Aditya Birla Sun Life Monthly Income - Growth - Regular Plan,INF209K01AZ4,,50.2110,49.4578,50.2110,2014-11-07
120574,Aditya Birla Sun Life Monthly Income - Quarterly Dividend - Direct Plan,INF209K01S20,,12.7518,12.5605,12.7518,2014-11-07
103186,Aditya Birla Sun Life Monthly Income - Quarterly Dividend - Regular Plan,INF209K01AY7,INF209K01DY1,12.4321,12.2456,12.4321,2014-11-07
120573,Aditya Birla Sun Life Monthly Income- Dividend - Direct Plan,INF209KA1LG5,INF209K01YF6,12.9007,12.7072,12.9007,2014-11-07
112314,Baroda Pioneer PSU Bond Fund - Plan A - Growth Option,INF955L01245,,14.3545,14.2827,14.3545,2014-11-07
112345,Baroda Pioneer PSU Bond Fund - Plan A - Monthly Dividend Option,INF955L01252,INF955L01260,10.3577,10.3059,10.3577,2014-11-07
112346,Baroda Pioneer PSU Bond Fund - Plan A - Quarterly Dividend Option,INF955L01278,INF955L01286,10.2708,10.2194,10.2708,2014-11-07
119317,Baroda Pioneer PSU Bond Fund - Plan B (Direct) - Growth Option,INF955L01AY3,,14.4252,14.3531,14.4252,2014-11-07
119316,Baroda Pioneer PSU Bond Fund - Plan B (Direct) - Monthly Dividend Option,INF955L01AW7,,10.1403,10.0896,10.1403,2014-11-07
119315,Baroda Pioneer PSU Bond Fund - Plan B (Direct) - Quarterly Dividend Option,INF955L01AZ0,,10.2776,10.2262,10.2776,2014-11-07
119999,BNP Paribas Income And Gold Fund - Direct Plan - Dividend Option,INF251K01HX6,INF251K01HY4,10.6147,10.6147,10.6147,2014-11-07
120000,BNP Paribas Income And Gold Fund - Direct Plan - Growth Option,INF251K01HW8,,10.6289,10.6289,10.6289,2014-11-07
117412,BNP Paribas Income and Gold Fund - Dividend Option - Dividend Payout,INF251K01FV4,,10.5732,10.5732,10.5732,2014-11-07
117413,BNP Paribas Income and Gold Fund - Dividend Option - Dividend Reinvestment,INF251K01FW2,,10.5732,10.5732,10.5732,2014-11-07
117411,BNP Paribas Income and Gold Fund - Growth,INF251K01FU6,,10.5741,10.5741,10.5741,2014-11-07
118302,Canara Robeco InDiGo Fund - Direct Plan - Growth,INF760K01FJ9,,13.4065,13.4065,13.4065,2014-11-07
118303,Canara Robeco InDiGo Fund - Direct Plan - Quarterly Dividend,INF760K01FK7,INF760K01FL5,10.9777,10.9777,10.9777,2014-11-07
113101,Canara Robeco InDiGo Fund - Regular Plan - Growth,INF760K01AJ0,,13.2552,13.2552,13.2552,2014-11-07
113100,Canara Robeco InDiGo Fund - Regular Plan - Quarterly Dividend,INF760K01AK8,INF760K01AL6,10.5543,10.5543,10.5543,2014-11-07
118312,Canara Robeco Short Term Fund- Direct Plan - Growth,INF760K01GH1,,15.5007,15.5007,15.5007,2014-11-07
118313,Canara Robeco Short Term Fund- Direct Plan - Monthly Dividend,INF760K01GI9,INF760K01GJ7,10.1565,10.1565,10.1565,2014-11-07
118314,Canara Robeco Short Term Fund- Direct Plan - Weekly Dividend,,INF760K01GK5,10.1258,10.1258,10.1258,2014-11-07
111879,Canara Robeco Short Term Fund- Institutional Plan - Growth,INF760K01688,,15.6390,15.6390,15.6390,2014-11-07
111880,Canara Robeco Short Term Fund- Institutional Plan - Monthly Dividend,INF760K01662,INF760K01670,10.1558,10.1558,10.1558,2014-11-07
111883,Canara Robeco Short Term Fund- Regular Plan - Growth,INF760K01720,,15.3890,15.3890,15.3890,2014-11-07
111882,Canara Robeco Short Term Fund- Regular Plan - Monthly Dividend,INF760K01704,INF760K01712,10.1559,10.1559,10.1559,2014-11-07
112081,Canara Robeco Short Term Fund- Regular Plan - Weekly Dividend,,INF760K01738,10.1256,10.1256,10.1256,2014-11-07
122163,DWS Banking and PSU Debt fund - Bonus,INF223J01VH1,,11.4732,11.4158,11.4732,2014-11-07
121269,DWS Banking and PSU Debt fund - Monthly Dividend,INF223J01SU0,INF223J01SV8,10.2658,10.2145,10.2658,2014-11-07
122220,DWS Banking and PSU Debt fund - Quarterly Bonus,INF223J01VF5,,10.4081,10.3561,10.4081,2014-11-07
122074,DWS Banking and PSU Debt fund - Quarterly Dividend,INF223J01VV2,INF223J01VW0,10.3173,10.2657,10.3173,2014-11-07
121270,DWS Banking and PSU Debt fund -Growth,INF223J01SW6,,11.5843,11.5264,11.5843,2014-11-07
