Scheme Code,Scheme Name,ISIN Div Payout/ISIN Growth,ISIN Div Reinvestment,Net Asset Value,Repurchase Price,Sale Price,Date
102652,ABN AMRO  Monthly Income Plan-Regular Plan-Growth Option,,,13.1007,13.1007,13.1007,2007-02-12
102653,ABN AMRO  Monthly Income Plan-Regular Plan-Monthly Dividend Option,,,10.9704,10.9704,10.9704,2007-02-12
102654,ABN AMRO  Monthly Income Plan-Regular Plan-Quarterly Dividend Option,,,10.9626,10.9626,10.9626,2007-02-12
102645,ABN AMRO  Short Term Income Fund-Institutional Plan-Daily Dividend Option,,,10.0,10.0,10.0,2007-02-12
102644,ABN AMRO  Short Term Income Fund-Institutional Plan-Growth Option,,,11.4755,11.4755,11.4755,2007-02-12
102646,ABN AMRO  Short Term Income Fund-Institutional Plan-Monthly Dividend Option,,,10.0242,10.0242,10.0242,2007-02-12
102647,ABN AMRO  Short Term Income Fund-Institutional Plan-Weekly Dividend Option,,,10.007,10.007,10.007,2007-02-12
102649,ABN AMRO  Short Term Income Fund-Institutional Plus Plan-Daily Dividend Option,,,0.0,0.0,0.0,2007-02-12
102648,ABN AMRO  Short Term Income Fund-Institutional Plus Plan-Growth Option,,,0.0,0.0,0.0,2007-02-12
102650,ABN AMRO  Short Term Income Fund-Institutional Plus Plan-Monthly Dividend Option,,,0.0,0.0,0.0,2007-02-12
102651,ABN AMRO  Short Term Income Fund-Institutional Plus Plan-Weekly Dividend Option,,,0.0,0.0,0.0,2007-02-12
102641,ABN AMRO  Short Term Income Fund-Regular Plan-Growth Option,,,11.3544,11.3544,11.3544,2007-02-12
102642,ABN AMRO  Short Term Income Fund-Regular Plan-Monthly Dividend Option,,,10.0235,10.0235,10.0235,2007-02-12
102643,ABN AMRO  Short Term Income Fund-Regular Plan-Weekly Dividend Option,,,10.0067,10.0067,10.0067,2007-02-12
102622,ABN AMRO Flexi Debt Fund-Regular Plan-Daily Dividend Option,,,10.0001,10.0001,10.0001,2007-02-12
102619,ABN AMRO Flexi Debt Fund-Regular Plan-Growth Option,,,11.4621,11.4621,11.4621,2007-02-12
102621,ABN AMRO Flexi Debt Fund-Regular Plan-Half-Yearly Dividend Option,,,10.4039,10.4039,10.4039,2007-02-12
102620,ABN AMRO Flexi Debt Fund-Regular Plan-Quarterly Dividend Option,,,10.1877,10.1877,10.1877,2007-02-12
102623,ABN AMRO Flexi Debt Fund-Regular Plan-Weekly Dividend Option,,,10.0076,10.0076,10.0076,2007-02-12
103291,ABN AMRO Money Plus Fund-Institutional Plan-Growth Option,,,10.9124,10.9124,10.9124,2007-02-12
103293,ABN AMRO Money Plus Fund-Institutional Plan-Monthly Dividend Option,,,10.0328,10.0328,10.0328,2007-02-12
103292,ABN AMRO Money Plus Fund-Institutional Plan-Weekly Dividend Option,,,10.0085,10.0085,10.0085,2007-02-12
103288,ABN AMRO Money Plus Fund-Regular Plan-Growth Option,,,10.8713,10.8713,10.8713,2007-02-12
103290,ABN AMRO Money Plus Fund-Regular Plan-Monthly Dividend Option,,,10.0331,10.0331,10.0331,2007-02-12
103289,ABN AMRO Money Plus Fund-Regular Plan-Weekly Dividend Option,,,10.0083,10.0083,10.0083,2007-02-12
102855,Birla Sun Life Fixed Maturity Plan - Annual  Series 3-Dividend,,,10.1819,9.9783,10.1819,2007-02-12
102856,Birla Sun Life Fixed Maturity Plan - Annual  Series 3-Growth,,,11.5667,11.3354,11.5667,2007-02-12
102754,Birla Sun Life Fixed Maturity Plan - Annual Series 1-Dividend,,,10.2679,10.0625,10.2679,2007-02-12
102755,Birla Sun Life Fixed Maturity Plan - Annual Series 1-Growth,,,11.5168,11.2865,11.5168,2007-02-12
102682,Birla Sun Life Fixed Maturity Plan - Quarterly Series II-Dividend,,,10.1391,9.9363,10.1391,2007-02-12
102683,Birla Sun Life Fixed Maturity Plan - Quarterly Series II-Growth,,,11.6312,11.3986,11.6312,2007-02-12
100970,Aditya Birla Sun Life MIP - Regular Plan - Growth,INF209K01694,,19.1536,19.0387,19.1536,2007-02-12
100971,Aditya Birla Sun Life MIP - Regular Plan - Monthly Dividend,INF209K01702,,11.0772,11.0107,11.0772,2007-02-12
100972,Aditya Birla Sun Life MIP - Regular Plan - Monthly Payment,INF209K01710,,19.1536,19.0387,19.1536,2007-02-12
101713,Aditya Birla Sun Life MIP II - Saving 5 Plan - Growth - Regular Plan,INF209K01728,,11.5988,11.5988,11.5988,2007-02-12
101711,Aditya Birla Sun Life MIP II - Savings 5 Plan - Monthly Dividend - Regular Plan,INF209K01736,INF209K01DE3,10.1753,10.1753,10.1753,2007-02-12
101712,Aditya Birla Sun Life MIP II - Savings 5 Plan - Monthly Growth /Payment,INF209K01744,,11.5988,11.5988,11.5988,2007-02-12
103184,Aditya Birla Sun Life Monthly Income - Dividend - Regular Plan,INF209K01AX9,INF209K01DX3,10.7617,10.6541,10.7617,2007-02-12
103185,Aditya Birla Sun Life Monthly Income - Growth - Regular Plan,INF209K01AZ4,,25.3811,25.1273,25.3811,2007-02-12
103186,Aditya Birla Sun Life Monthly Income - Quarterly Dividend - Regular Plan,INF209K01AY7,INF209K01DY1,11.2878,11.1749,11.2878,2007-02-12
102670,BARODA PIONEER CHILDREN FUND-GIFT PLAN,,,10.5962,10.4902,10.5962,2007-02-12
100576,DBS Chola Freedom Income -Short Term Fund-Cum- Institutional Plan,,,11.9118,11.9118,11.9118,2007-02-12
100575,DBS Chola Freedom Income -Short Term Fund-Regular - Cumulative,,,11.7704,11.7704,11.7704,2007-02-12
100574,DBS Chola Freedom Income -Short Term Fund-Regular-Monthly Dividend,,,10.9645,10.9645,10.9645,2007-02-12
101192,DBS Chola Freedom Income-STF Regular-Semi Annual Dividend,,,11.6758,11.6758,11.6758,2007-02-12
101958,DBS Chola Liquid Fund - Institutional Plus Weekly Dividend,,,11.9649,11.9649,11.9649,2007-02-12
