Scheme Code,Scheme Name,ISIN Div Payout/ISIN Growth,ISIN Div Reinvestment,Net Asset Value,Repurchase Price,Sale Price,Date
102645,ABN AMRO  Short Term Income Fund-Institutional Plan-Daily Dividend Option,,,10.0,10.0,10.0,2007-03-04
102644,ABN AMRO  Short Term Income Fund-Institutional Plan-Growth Option,,,11.5157,11.5157,11.5157,2007-03-04
102646,ABN AMRO  Short Term Income Fund-Institutional Plan-Monthly Dividend Option,,,10.0092,10.0092,10.0092,2007-03-04
102647,ABN AMRO  Short Term Income Fund-Institutional Plan-Weekly Dividend Option,,,10.0052,10.0052,10.0052,2007-03-04
102649,ABN AMRO  Short Term Income Fund-Institutional Plus Plan-Daily Dividend Option,,,10.0,10.0,10.0,2007-03-04
102648,ABN AMRO  Short Term Income Fund-Institutional Plus Plan-Growth Option,,,0.0,0.0,0.0,2007-03-04
102650,ABN AMRO  Short Term Income Fund-Institutional Plus Plan-Monthly Dividend Option,,,0.0,0.0,0.0,2007-03-04
102651,ABN AMRO  Short Term Income Fund-Institutional Plus Plan-Weekly Dividend Option,,,0.0,0.0,0.0,2007-03-04
102641,ABN AMRO  Short Term Income Fund-Regular Plan-Growth Option,,,11.3925,11.3925,11.3925,2007-03-04
102642,ABN AMRO  Short Term Income Fund-Regular Plan-Monthly Dividend Option,,,10.0087,10.0087,10.0087,2007-03-04
102643,ABN AMRO  Short Term Income Fund-Regular Plan-Weekly Dividend Option,,,10.005,10.005,10.005,2007-03-04
101958,DBS Chola Liquid Fund - Institutional Plus Weekly Dividend,,,11.9634,11.9634,11.9634,2007-03-04
103137,DBS Chola Short Term Floating Rate Fund-Cumulative,,,11.0842,11.0842,11.0842,2007-03-04
103134,DBS Chola Short Term Floating Rate Fund-Dividend-Daily,,,10.0164,10.0164,10.0164,2007-03-04
103136,DBS Chola Short Term Floating Rate Fund-Dividend-Monthly,,,10.2174,10.2174,10.2174,2007-03-04
103135,DBS Chola Short Term Floating Rate Fund-Dividend-Weekly,,,10.2548,10.2548,10.2548,2007-03-04
103275,DSP BlackRock Income Opportunities Fund - Institutional Plan-Daily Dividend Reinvest,,,1001.06,1001.06,1001.06,2007-03-04
103277,DSP BlackRock Income Opportunities Fund - Institutional Plan-Growth,INF740K01FN3,,1088.0624,1088.0624,1088.0624,2007-03-04
102342,GCF-Plan C-Daily Dividend,,,10.0005,10.0005,10.0005,2007-03-04
102340,GCF-Plan C-Growth,,,11.7563,11.7563,11.7563,2007-03-04
102343,GCF-Plan C-Monthly Dividend,,,0.0,0.0,0.0,2007-03-04
102341,GCF-Plan C-weekly Dividend,,,10.0041,10.0041,10.0041,2007-03-04
