Scheme Code,Scheme Name,ISIN Div Payout/ISIN Growth,ISIN Div Reinvestment,Net Asset Value,Repurchase Price,Sale Price,Date
119684,SBI Edge Fund - DIRECT PLAN - Dividend,INF200K01RE2,INF200K01RF9,11.0363,N.A.,N.A.,2013-03-31
119685,SBI Edge Fund - DIRECT PLAN - GROWTH,INF200K01RG7,,12.453,N.A.,N.A.,2013-03-31
117907,SBI Edge Fund - REGULAR PLAN - Dividend,INF200K01QA2,INF200K01QB0,11.0239,N.A.,N.A.,2013-03-31
117906,SBI Edge Fund - REGULAR PLAN Growth,INF200K01PZ1,,12.44,N.A.,N.A.,2013-03-31
109935,Edelweiss Liquid Fund - Daily Dividend Option,,INF754K01BG7,1000.0000,999.0000,1000.0000,2013-03-31
109946,Edelweiss Liquid Fund - Growth Option,INF754K01BC6,,1158.9309,1157.7720,1158.9309,2013-03-31
109941,Edelweiss Liquid Fund - Institutional Plan - Daily Dividend Option,,INF754K01AZ9,1000.0000,999.0000,1000.0000,2013-03-31
109944,Edelweiss Liquid Fund - Monthly Dividend Option,INF754K01BD4,INF754K01BF9,1001.2264,1000.2252,1001.2264,2013-03-31
109934,Edelweiss Liquid Fund - Retail Plan - Daily Dividend Option,,INF754K01AS4,1000.0000,999.0000,1000.0000,2013-03-31
109940,Edelweiss Liquid Fund - Retail Plan - Growth Option,INF754K01AO3,,1336.2357,1334.8995,1336.2357,2013-03-31
109939,Edelweiss Liquid Fund - Retail Plan - Monthly Dividend Option,INF754K01AP0,INF754K01AR6,1000.5049,999.5044,1000.5049,2013-03-31
109937,Edelweiss Liquid Fund - Retail Plan - Weekly Dividend Option,,INF754K01AT2,1001.7021,1000.7004,1001.7021,2013-03-31
109942,Edelweiss Liquid Fund - Weekly Dividend Option,,INF754K01BH5,1001.9056,1000.9037,1001.9056,2013-03-31
118636,Edelweiss Liquid Fund-Direct Plan-Growth Option,INF754K01CX0,,1158.9839,1157.8249,1158.9839,2013-03-31
119935,ING Liquid Fund - Super Institutional Plan - Direct Plan - Growth Option,INF084M01BY8,,17.4599,17.4599,17.4599,2013-03-31
119933,ING Liquid Fund - Super Institutional Plan - Direct Plan- Daily Dividend Option,,INF084M01BZ5,10.0048,10.0048,10.0048,2013-03-31
119934,ING Liquid Fund - Super Institutional Plan - Direct Plan- Weekly Dividend Option,INF084M01CB4,INF084M01CA6,10.0194,10.0194,10.0194,2013-03-31
