Scheme Code,Scheme Name,ISIN Div Payout/ISIN Growth,ISIN Div Reinvestment,Net Asset Value,Repurchase Price,Sale Price,Date
120102,DHFL Pramerica Liquid Fund - Direct Plan-Daily Dividend Option,,INF663L01633,1000.4200,1000.4200,1000.4200,2014-01-04
120104,DHFL Pramerica Liquid Fund - Direct Plan-Growth Option,INF663L01625,,1340.7402,1340.7402,1340.7402,2014-01-04
120105,DHFL Pramerica Liquid Fund - Direct Plan-Monthly Dividend Option,INF663L01682,INF663L01666,1002.3789,1002.3789,1002.3789,2014-01-04
120106,DHFL Pramerica Liquid Fund - Direct Plan-Weekly Dividend - Option,,INF663L01641,1001.1371,1001.1371,1001.1371,2014-01-04
113184,DHFL Pramerica Liquid Fund - Dividend Option - Daily,,INF663L01088,1000.3700,1000.3700,1000.3700,2014-01-04
113187,DHFL Pramerica Liquid Fund - Dividend Option - Fortnightly,INF663L01120,INF663L01104,1002.2295,1002.2295,1002.2295,2014-01-04
113186,DHFL Pramerica Liquid Fund - Dividend Option - Monthly,INF663L01138,INF663L01112,1002.2290,1002.2290,1002.2290,2014-01-04
113183,DHFL Pramerica Liquid Fund - Growth Option,INF663L01070,,1339.2294,1339.2294,1339.2294,2014-01-04
113185,DHFL Pramerica Liquid Fund -Dividend Option- Weekly,,INF663L01096,1000.9998,1000.9998,1000.9998,2014-01-04
122257,DHFL Pramerica Liquid Fund-Bonus Option,INF663L01BD5,,1339.1152,1339.1152,1339.1152,2014-01-04
122258,DHFL Pramerica Liquid Fund-Direct Plan-Bonus Option,INF663L01BE3,,1340.6007,1340.6007,1340.6007,2014-01-04
119355,PineBridge India Liquid Fund- Direct Plan- Daily Dividend Option,,INF178L01AV8,1001.0000,1001.0000,1001.0000,2014-01-04
119360,PineBridge India Liquid Fund- Direct Plan- Growth Option,INF178L01AP0,,1579.4402,1579.4402,1579.4402,2014-01-04
106513,PineBridge India Liquid Fund- Standard Plan-Daily Dividend Option,,INF178L01699,1001.0000,1001.0000,1001.0000,2014-01-04
106508,PineBridge India Liquid Fund- Standard Plan-Growth Option,INF178L01715,,1578.3390,1578.3390,1578.3390,2014-01-04
106519,PineBridge India Liquid Fund- Standard Plan-Monthly Dividend Option,INF178L01723,INF178L01731,1002.9704,1002.9704,1002.9704,2014-01-04
106520,PineBridge India Liquid Fund- Standard Plan-Quarterly Dividend Option,INF178L01749,INF178L01756,1002.9763,1002.9763,1002.9763,2014-01-04
106509,PineBridge India Liquid Fund- Standard Plan-Weekly Dividend Option,,INF178L01764,1002.0630,1002.0630,1002.0630,2014-01-04
106503,PineBridge India Liquid Fund-Retail Plan-DailyDividend Option,,INF178L01533,1001.0000,1001.0000,1001.0000,2014-01-04
106514,PineBridge India Liquid Fund-Retail Plan-Growth Option,INF178L01558,,1541.7649,1541.7649,1541.7649,2014-01-04
106504,PineBridge India Liquid Fund-Retail Plan-Monthly Dividend Option,INF178L01566,INF178L01574,1002.9719,1002.9719,1002.9719,2014-01-04
106510,PineBridge India Liquid Fund-Retail Plan-Weekly Dividend Option,,INF178L01608,1002.0631,1002.0631,1002.0631,2014-01-04
101397,Sahara Liquid Fund-Fixed Pricing -  Weekly Dividend Option,,INF515L01064,1027.4373,1027.4373,1027.4373,2014-01-04
101393,Sahara Liquid Fund-Fixed Pricing - Daily Dividend Option,,INF515L01049,1036.8204,1036.8204,1036.8204,2014-01-04
120265,Sahara Liquid Fund-Fixed Pricing - Direct - Weekly Dividend Option,,INF515L01668,1027.4373,1027.4373,1027.4373,2014-01-04
120262,Sahara Liquid Fund-Fixed Pricing - Direct -Growth option,INF515L01650,,2257.3896,2257.3896,2257.3896,2014-01-04
101394,Sahara Liquid Fund-Fixed Pricing - Growth option,INF515L01056,,2256.7964,2256.7964,2256.7964,2014-01-04
101398,Sahara Liquid Fund-Fixed Pricing - Monthly Dividend Option,,INF515L01072,1040.8366,1040.8366,1040.8366,2014-01-04
