Scheme Code,Scheme Name,ISIN Div Payout/ISIN Growth,ISIN Div Reinvestment,Net Asset Value,Repurchase Price,Sale Price,Date
120704,Aditya Birla Sun Life MIP - Direct Plan - Growth,INF209K01XB7,,31.7183,31.4011,31.7183,2013-10-23
119640,Aditya Birla Sun Life MIP - Direct Plan - Monthly Dividend,INF209K01R21,,11.9981,11.8781,11.9981,2013-10-23
100970,Aditya Birla Sun Life MIP - Regular Plan - Growth,INF209K01694,,31.6148,31.2987,31.6148,2013-10-23
100971,Aditya Birla Sun Life MIP - Regular Plan - Monthly Dividend,INF209K01702,,11.3408,11.2274,11.3408,2013-10-23
101713,Aditya Birla Sun Life MIP II - Saving 5 Plan - Growth - Regular Plan,INF209K01728,,21.5533,21.3378,21.5533,2013-10-23
120706,Aditya Birla Sun Life MIP II - Savings 5 Plan - Growth / Payment - Direct Plan,INF209K01XE1,,21.6245,21.4083,21.6245,2013-10-23
120549,Aditya Birla Sun Life MIP II - Savings 5 Plan - Monthly Dividend - Direct Plan,INF209K01R39,,11.9231,11.8039,11.9231,2013-10-23
101711,Aditya Birla Sun Life MIP II - Savings 5 Plan - Monthly Dividend - Regular Plan,INF209K01736,INF209K01DE3,11.5674,11.4517,11.5674,2013-10-23
103184,Aditya Birla Sun Life Monthly Income - Dividend - Regular Plan,INF209K01AX9,INF209K01DX3,11.1466,11.0351,11.1466,2013-10-23
120572,Aditya Birla Sun Life Monthly Income - Growth - Direct Plan,INF209K01YH2,,43.1954,42.7634,43.1954,2013-10-23
103185,Aditya Birla Sun Life Monthly Income - Growth - Regular Plan,INF209K01AZ4,,42.9695,42.5398,42.9695,2013-10-23
120574,Aditya Birla Sun Life Monthly Income - Quarterly Dividend - Direct Plan,INF209K01S20,,11.6599,11.5433,11.6599,2013-10-23
103186,Aditya Birla Sun Life Monthly Income - Quarterly Dividend - Regular Plan,INF209K01AY7,INF209K01DY1,11.6142,11.4981,11.6142,2013-10-23
120573,Aditya Birla Sun Life Monthly Income- Dividend - Direct Plan,INF209KA1LG5,INF209K01YF6,11.4545,11.3400,11.4545,2013-10-23
112314,Baroda Pioneer PSU Bond Fund - Plan A - Growth Option,INF955L01245,,13.1766,13.1107,13.1766,2013-10-23
112345,Baroda Pioneer PSU Bond Fund - Plan A - Monthly Dividend Option,INF955L01252,INF955L01260,10.3454,10.2937,10.3454,2013-10-23
112346,Baroda Pioneer PSU Bond Fund - Plan A - Quarterly Dividend Option,INF955L01278,INF955L01286,10.0649,10.0146,10.0649,2013-10-23
119317,Baroda Pioneer PSU Bond Fund - Plan B (Direct) - Growth Option,INF955L01AY3,,13.1980,13.1320,13.1980,2013-10-23
119316,Baroda Pioneer PSU Bond Fund - Plan B (Direct) - Monthly Dividend Option,INF955L01AW7,,10.1259,10.0753,10.1259,2013-10-23
119999,BNP Paribas Income And Gold Fund - Direct Plan - Dividend Option,INF251K01HX6,INF251K01HY4,10.6215,10.6215,10.6215,2013-10-23
120000,BNP Paribas Income And Gold Fund - Direct Plan - Growth Option,INF251K01HW8,,10.6213,10.6213,10.6213,2013-10-23
117412,BNP Paribas Income and Gold Fund - Dividend Option - Dividend Payout,INF251K01FV4,,10.6173,10.6173,10.6173,2013-10-23
117413,BNP Paribas Income and Gold Fund - Dividend Option - Dividend Reinvestment,INF251K01FW2,,10.6173,10.6173,10.6173,2013-10-23
117411,BNP Paribas Income and Gold Fund - Growth,INF251K01FU6,,10.6182,10.6182,10.6182,2013-10-23
118302,Canara Robeco InDiGo Fund - Direct Plan - Growth,INF760K01FJ9,,13.2695,13.2695,13.2695,2013-10-23
118303,Canara Robeco InDiGo Fund - Direct Plan - Quarterly Dividend,INF760K01FK7,INF760K01FL5,11.2852,11.2852,11.2852,2013-10-23
113101,Canara Robeco InDiGo Fund - Regular Plan - Growth,INF760K01AJ0,,13.2138,13.2138,13.2138,2013-10-23
113100,Canara Robeco InDiGo Fund - Regular Plan - Quarterly Dividend,INF760K01AK8,INF760K01AL6,11.0905,11.0905,11.0905,2013-10-23
118312,Canara Robeco Short Term Fund- Direct Plan - Growth,INF760K01GH1,,14.0633,14.0633,14.0633,2013-10-23
