Scheme Code,Scheme Name,ISIN Div Payout/ISIN Growth,ISIN Div Reinvestment,Net Asset Value,Repurchase Price,Sale Price,Date
101397,Sahara Liquid Fund-Fixed Pricing -  Weekly Dividend Option,,INF515L01064,1027.4373,1027.4373,1027.4373,2016-03-24
101393,Sahara Liquid Fund-Fixed Pricing - Daily Dividend Option,,INF515L01049,1083.2582,1083.2582,1083.2582,2016-03-24
120265,Sahara Liquid Fund-Fixed Pricing - Direct - Weekly Dividend Option,,INF515L01668,1027.4373,1027.4373,1027.4373,2016-03-24
120262,Sahara Liquid Fund-Fixed Pricing - Direct -Growth option,INF515L01650,,2652.3198,2652.3198,2652.3198,2016-03-24
101394,Sahara Liquid Fund-Fixed Pricing - Growth option,INF515L01056,,2650.8490,2650.8490,2650.8490,2016-03-24
101398,Sahara Liquid Fund-Fixed Pricing - Monthly Dividend Option,,INF515L01072,1043.3721,1043.3721,1043.3721,2016-03-24
120253,Sahara Liquid Fund-Fixed Pricing -Direct - Daily Dividend Option- Direct,,INF515L01643,1083.2582,1083.2582,1083.2582,2016-03-24
120266,Sahara Liquid Fund-Fixed Pricing -Direct - Monthly Dividend Option,,INF515L01676,1043.3721,1043.3721,1043.3721,2016-03-24
101399,Sahara Liquid Fund-Variable Pricing - Daily Dividend option,,INF515L01080,1085.2118,1085.2118,1085.2118,2016-03-24
101402,Sahara Liquid Fund-Variable Pricing - Growth option,INF515L01114,,2691.5729,2691.5729,2691.5729,2016-03-24
101400,Sahara Liquid Fund-Variable Pricing - Weekly Dividend Option,,INF515L01098,1092.3046,1092.3046,1092.3046,2016-03-24
120271,Sahara Liquid Fund-Variable Pricing -Direct - Daily Dividend option,,INF515L01684,1038.8267,1038.8267,1038.8267,2016-03-24
120280,Sahara Liquid Fund-Variable Pricing -Direct - Growth option,INF515L01718,,2694.1953,2694.1953,2694.1953,2016-03-24
120272,Sahara Liquid Fund-Variable Pricing -Direct - Weekly Dividend Option,,INF515L01692,1092.3046,1092.3046,1092.3046,2016-03-24
120273,Sahara Liquid Fund-Variable Pricing- Direct - Monthly Dividend Option,,INF515L01700,1055.8972,1055.8972,1055.8972,2016-03-24
101401,Sahara Liquid Fund-Variable Pricing- Monthly Dividend Option,,INF515L01106,1101.9695,1101.9695,1101.9695,2016-03-24
101987,Tata Liquid Fund Reglar Plan - Monthly Dividend,INF277K01LR5,INF277K01LS3,1006.0548,1006.0548,1006.0548,2016-03-24
101861,Tata Liquid Fund-Regular Plan  - Weekly Dividend,INF277K016C5,,1001.0635,1001.0635,1001.0635,2016-03-24
101984,Tata Liquid High Investment Plan - Daily,,,1114.3379,1114.3379,1114.3379,2016-03-24
101860,Tata Liquid High Investment Plan - Growth,INF277K01LN4,,2447.6247,2447.6247,2447.6247,2016-03-24
101859,Tata Liquid High Investment Plan - Weekly,,,1146.9307,1146.9307,1146.9307,2016-03-24
101982,Tata Liquid Retail Investment PLan - Daily,,,1116.8143,1116.8143,1116.8143,2016-03-24
101983,Tata Liquid Retail Investment Plan - Fortnightly,,,1147.2658,1147.2658,1147.2658,2016-03-24
101858,Tata Liquid Retail Investment Plan - Growth,INF277K01LM6,,3332.4718,3332.4718,3332.4718,2016-03-24
103631,Tata Liquidity Management Fund - Regular Plan - Daily Dividend,,,1002.6089,1002.6089,1002.6089,2016-03-24
103632,Tata Liquidity Management Fund - Regular Plan - Growth,INF277K01LW5,,2004.2526,2004.2526,2004.2526,2016-03-24
103519,Tata Liquidity Management Fund - Regular Plan  -Weekly Dividend,,,1005.8969,1005.8969,1005.8969,2016-03-24
119443,Tata Liquidity Management Fund- Direct Plan-Daily Dividend,,,1002.6089,1002.6089,1002.6089,2016-03-24
119444,Tata Liquidity Management Fund- Direct Plan-Growth,INF277K01PU0,,2007.2348,2007.2348,2007.2348,2016-03-24
102152,Tata Money Market Fund Regular (Bonus / Dividend),,,1015.2707,1015.2707,1015.2707,2016-03-24
102153,Tata Money Market Fund Regular (Growth),INF277K01LY1,,2339.0812,2339.0812,2339.0812,2016-03-24
119831,SBI OVERNIGHT FUND - DIRECT PLAN - DAILY DIVIDEND,,INF200K01TJ7,1009.91,1007.3852,1009.91,2016-03-24
119833,SBI OVERNIGHT FUND - DIRECT PLAN - GROWTH,INF200K01TK5,,2572.029,2565.5989,2572.029,2016-03-24
