Scheme Code,Scheme Name,ISIN Div Payout/ISIN Growth,ISIN Div Reinvestment,Net Asset Value,Repurchase Price,Sale Price,Date
109935,Edelweiss Liquid Fund - Daily Dividend Option,,INF754K01BG7,1000.0347,1000.0347,1000.0347,2016-03-07
118712,Edelweiss Liquid Fund - Direct Plan- Monthly Dividend Option,INF754K01CY8,INF754K01DA6,1001.1085,1001.1085,1001.1085,2016-03-07
109946,Edelweiss Liquid Fund - Growth Option,INF754K01BC6,,1456.0353,1456.0353,1456.0353,2016-03-07
109944,Edelweiss Liquid Fund - Monthly Dividend Option,INF754K01BD4,INF754K01BF9,1001.0823,1001.0823,1001.0823,2016-03-07
109934,Edelweiss Liquid Fund - Retail Plan - Daily Dividend Option,,INF754K01AS4,1000.0345,1000.0345,1000.0345,2016-03-07
109940,Edelweiss Liquid Fund - Retail Plan - Growth Option,INF754K01AO3,,1638.9902,1638.9902,1638.9902,2016-03-07
109939,Edelweiss Liquid Fund - Retail Plan - Monthly Dividend Option,INF754K01AP0,INF754K01AR6,1000.9640,1000.9640,1000.9640,2016-03-07
109937,Edelweiss Liquid Fund - Retail Plan - Weekly Dividend Option,,INF754K01AT2,1000.3392,1000.3392,1000.3392,2016-03-07
109942,Edelweiss Liquid Fund - Weekly Dividend Option,,INF754K01BH5,1000.3746,1000.3746,1000.3746,2016-03-07
118637,Edelweiss Liquid Fund-Direct Plan-Daily Dividend Option,,INF754K01DB4,1000.0347,1000.0347,1000.0347,2016-03-07
118636,Edelweiss Liquid Fund-Direct Plan-Growth Option,INF754K01CX0,,1460.7319,1460.7319,1460.7319,2016-03-07
106502,Religare Invesco Overnight Fund - Daily Dividend Reinvestment,,INF205K01HS2,1064.8160,1064.8160,1064.8160,2016-03-07
120556,Religare Invesco Overnight Fund - Direct Plan - Daily Dividend Reinvestment,,INF205K01NC4,1000.0100,1000.0100,1000.0100,2016-03-07
120557,Religare Invesco Overnight Fund - Direct Plan - Growth,INF205K01ND2,,1745.1673,1745.1673,1745.1673,2016-03-07
106501,Religare Invesco Overnight Fund - Growth,INF205K01HR4,,1735.3471,1735.3471,1735.3471,2016-03-07
122314,JM Floater Short Term Fund (Direct) - Bonus Option - Principal Units,INF192K01EV3,,23.0974,23.0974,23.0974,2016-03-07
120414,JM Floater Short Term Fund (Direct) - Daily Dividend Option,,INF192K01CF0,10.0891,10.0891,10.0891,2016-03-07
120415,JM Floater Short Term Fund (Direct) - Growth Option,INF192K01CG8,,23.0400,23.0400,23.0400,2016-03-07
133413,JM Floater Short Term Fund (Direct) - Monthly Dividend Option,INF192K01IT8,INF192K01IU6,10.8597,10.8597,10.8597,2016-03-07
133391,JM Floater Short Term Fund - (Direct) - Half Yearly Bonus Option - Principal Units,INF192K01IX0,,23.1136,23.1136,23.1136,2016-03-07
122322,JM Floater Short Term Fund - Bonus Option - Principal Units,INF192K01ET7,,23.0071,23.0071,23.0071,2016-03-07
101420,JM Floater Short Term Fund - Daily Dividend Option,,INF192K01767,10.0883,10.0883,10.0883,2016-03-07
101421,JM Floater Short Term Fund - Growth Option,INF192K01775,,22.9496,22.9496,22.9496,2016-03-07
133393,JM Floater Short Term Fund - Half Yearly Bonus Option - Principal Units,INF192K01IV4,,23.0071,23.0071,23.0071,2016-03-07
133392,JM Floater Short Term Fund - Monthly Dividend Option,INF192K01IR2,INF192K01IS0,11.0029,11.0029,11.0029,2016-03-07
119903,JPMorgan India Liquid Fund - Direct Plan - Bonus Option,INF843K01BJ2,,11.3404,11.3404,11.3404,2016-03-07
119902,JPMorgan India Liquid Fund - Direct Plan - Daily Dividend Option,,INF843K01BA1,10.0101,10.0101,10.0101,2016-03-07
119905,JPMorgan India Liquid Fund - Direct Plan - Growth Option,INF843K01AX5,,19.4924,19.4924,19.4924,2016-03-07
119904,JPMorgan India Liquid Fund - Direct Plan - Weekly Dividend Option,INF843K01BF0,INF843K01BB9,10.1439,10.1439,10.1439,2016-03-07
106562,JPMorgan India Liquid Fund - Retail Plan - Daily Dividend Option,,INF843K01203,10.019,10.019,10.019,2016-03-07
106561,JPMorgan India Liquid Fund - Retail Plan - Growth Option,INF843K01195,,17.6791,17.6791,17.6791,2016-03-07
109179,JPMorgan India Liquid Fund - Retail Plan - Monthly Dividend Option,,INF843K01237,10.0444,10.0444,10.0444,2016-03-07
109177,JPMorgan India Liquid Fund - Retail Plan - Weekly Dividend Option,,INF843K01211,10.0306,10.0306,10.0306,2016-03-07
117751,JPMorgan India Liquid Fund - Super Institutional Plan - Annual Dividend Option,INF843K01831,INF843K01823,13.4375,13.4375,13.4375,2016-03-07
117752,JPMorgan India Liquid Fund - Super Institutional Plan - Bonus Option,INF843K01849,,11.3143,11.3143,11.3143,2016-03-07
110149,JPMorgan India Liquid Fund - Super Institutional Plan - Daily Dividend Option,,INF843K01153,10.0279,10.0279,10.0279,2016-03-07
110152,JPMorgan India Liquid Fund - Super Institutional Plan - Fortnightly Dividend Option,INF843K01492,INF843K01179,10.1932,10.1932,10.1932,2016-03-07
110150,JPMorgan India Liquid Fund - Super Institutional Plan - Growth Option,INF843K01146,,19.4225,19.4225,19.4225,2016-03-07
110151,JPMorgan India Liquid Fund - Super Institutional Plan - Monthly Dividend Option,INF843K01500,INF843K01187,10.0532,10.0532,10.0532,2016-03-07
110153,JPMorgan India Liquid Fund - Super Institutional Plan - Weekly Dividend Option,INF843K01484,INF843K01161,10.1913,10.1913,10.1913,2016-03-07
120102,DHFL Pramerica Liquid Fund - Direct Plan-Daily Dividend Option,,INF663L01633,1000.5500,1000.5500,1000.5500,2016-03-07
120104,DHFL Pramerica Liquid Fund - Direct Plan-Growth Option,INF663L01625,,1608.2459,1608.2459,1608.2459,2016-03-07
120105,DHFL Pramerica Liquid Fund - Direct Plan-Monthly Dividend Option,INF663L01682,INF663L01666,1002.1045,1002.1045,1002.1045,2016-03-07
120106,DHFL Pramerica Liquid Fund - Direct Plan-Weekly Dividend - Option,,INF663L01641,1001.2851,1001.2851,1001.2851,2016-03-07
113184,DHFL Pramerica Liquid Fund - Dividend Option - Daily,,INF663L01088,1001.1500,1001.1500,1001.1500,2016-03-07
113186,DHFL Pramerica Liquid Fund - Dividend Option - Monthly,INF663L01138,INF663L01112,1002.0212,1002.0212,1002.0212,2016-03-07
113183,DHFL Pramerica Liquid Fund - Growth Option,INF663L01070,,1603.7108,1603.7108,1603.7108,2016-03-07
113185,DHFL Pramerica Liquid Fund -Dividend Option- Weekly,,INF663L01096,1001.1817,1001.1817,1001.1817,2016-03-07
122257,DHFL Pramerica Liquid Fund-Bonus Option,INF663L01BD5,,1603.2092,1603.2092,1603.2092,2016-03-07
101397,Sahara Liquid Fund-Fixed Pricing -  Weekly Dividend Option,,INF515L01064,1027.4373,1027.4373,1027.4373,2016-03-07
101393,Sahara Liquid Fund-Fixed Pricing - Daily Dividend Option,,INF515L01049,1079.8921,1079.8921,1079.8921,2016-03-07
120265,Sahara Liquid Fund-Fixed Pricing - Direct - Weekly Dividend Option,,INF515L01668,1027.4373,1027.4373,1027.4373,2016-03-07
120262,Sahara Liquid Fund-Fixed Pricing - Direct -Growth option,INF515L01650,,2644.0763,2644.0763,2644.0763,2016-03-07
101394,Sahara Liquid Fund-Fixed Pricing - Growth option,INF515L01056,,2642.6347,2642.6347,2642.6347,2016-03-07
101398,Sahara Liquid Fund-Fixed Pricing - Monthly Dividend Option,,INF515L01072,1043.3721,1043.3721,1043.3721,2016-03-07
120253,Sahara Liquid Fund-Fixed Pricing -Direct - Daily Dividend Option- Direct,,INF515L01643,1079.8921,1079.8921,1079.8921,2016-03-07
120266,Sahara Liquid Fund-Fixed Pricing -Direct - Monthly Dividend Option,,INF515L01676,1043.3721,1043.3721,1043.3721,2016-03-07
101399,Sahara Liquid Fund-Variable Pricing - Daily Dividend option,,INF515L01080,1081.7183,1081.7183,1081.7183,2016-03-07
