Scheme Code,Scheme Name,ISIN Div Payout/ISIN Growth,ISIN Div Reinvestment,Net Asset Value,Repurchase Price,Sale Price,Date
122676,DWS INSTA CASH PLUS FUND - Annual Bonus Option,INF223J01WV0,,112.9981,112.9981,112.9981,2015-11-01
116363,DWS Insta Cash Plus Fund - Annual Dividend Option,INF223J01IP1,INF223J01IQ9,121.3491,121.3491,121.3491,2015-11-01
106468,DWS INSTA CASH PLUS FUND - BONUS OPTION,INF223J01BQ4,,129.9639,129.9639,129.9639,2015-11-01
122675,DWS Insta Cash Plus Fund - Direct Plan -  Annual Bonus Option,INF223J01WW8,,115.1615,115.1615,115.1615,2015-11-01
119003,DWS Insta Cash Plus Fund - Direct Plan -  Regular Bonus,INF223J01NQ9,,130.2829,130.2829,130.2829,2015-11-01
118997,DWS Insta Cash Plus Fund - Direct Plan - Annual Dividend,INF223J01NO4,INF223J01NP1,131.0486,131.0486,131.0486,2015-11-01
118998,DWS Insta Cash Plus Fund - Direct Plan - Daily Dividend,,INF223J01NR7,100.3040,100.3040,100.3040,2015-11-01
119000,DWS Insta Cash Plus Fund - Direct Plan - Growth,INF223J01NS5,,190.5365,190.5365,190.5365,2015-11-01
119002,DWS Insta Cash Plus Fund - Direct Plan - Weekly Dividend,INF223J01NV9,INF223J01NW7,100.5462,100.5462,100.5462,2015-11-01
122205,DWS Insta Cash Plus Fund - Direct Plan -Monthly Bonus,INF223J01VE8,,125.3756,125.3756,125.3756,2015-11-01
106470,DWS Insta Cash Plus Fund - Monthly Dividend,INF223J01BR2,INF223J01BS0,104.8970,104.8970,104.8970,2015-11-01
105672,DWS INSTA CASH PLUS FUND - Regular Plan BONUS OPTION,INF223J01BH3,,12.1044,12.1044,12.1044,2015-11-01
106472,DWS Insta Cash Plus Fund - Weekly Dividend,INF223J01BT8,INF223J01BU6,100.5459,100.5459,100.5459,2015-11-01
106471,DWS Insta Cash Plus Fund -Growth,INF223J01BP6,,190.1049,190.1049,190.1049,2015-11-01
106467,DWS Insta Cash Plus Fund-Daily Dividend,,INF223J01BO9,100.3040,100.3040,100.3040,2015-11-01
101718,DWS Insta Cash Plus Fund-DIVIDEND-Daily Dividend,,INF223J01BI1,10.3010,10.3010,10.3010,2015-11-01
101717,DWS Insta Cash Plus Fund-DIVIDEND-MONTHLY DIVIDEND,INF223J01BK7,INF223J01BL5,10.1051,10.1051,10.1051,2015-11-01
