Scheme Code,Scheme Name,ISIN Div Payout/ISIN Growth,ISIN Div Reinvestment,Net Asset Value,Repurchase Price,Sale Price,Date
101958,DBS Chola Liquid Fund - Institutional Plus Weekly Dividend,,,12.1700,12.1700,12.1700,2009-08-23
103137,DBS Chola Short Term Floating Rate Fund-Cumulative,,,13.0422,13.0422,13.0422,2009-08-23
103134,DBS Chola Short Term Floating Rate Fund-Dividend-Daily,,,10.3650,10.3650,10.3650,2009-08-23
103136,DBS Chola Short Term Floating Rate Fund-Dividend-Monthly,,,10.4256,10.4256,10.4256,2009-08-23
103135,DBS Chola Short Term Floating Rate Fund-Dividend-Weekly,,,10.6371,10.6371,10.6371,2009-08-23
101294,Birla Sun Life Cash Plus Sweep Plan-Dividend Option,,,10.1052,10.1052,10.1052,2009-08-23
100989,DBS Chola Liquid Fund-Cum -Institutional Plus,,,18.1434,18.1434,18.1434,2009-08-23
104329,DBS Chola Liquid Fund-Cum -Super Institutional,,,12.3481,12.3481,12.3481,2009-08-23
100978,DBS Chola Liquid Fund-Daily Dividend Reinvestment Plan,,,10.1042,10.1042,10.1042,2009-08-23
100975,DBS Chola Liquid Fund-Regular Cumulative,,,17.9476,17.9476,17.9476,2009-08-23
101307,DBS Chola Liquid Fund - Regular Weekly Dividend,,,11.9919,11.9919,11.9919,2009-08-23
105672,DWS INSTA CASH PLUS FUND - Regular Plan BONUS OPTION,INF223J01BH3,,11.1885,11.1885,11.1885,2009-08-23
106471,DWS Insta Cash Plus Fund -Growth,INF223J01BP6,,11.6554,11.6554,11.6554,2009-08-23
106467,DWS Insta Cash Plus Fund-Daily Dividend,,INF223J01BO9,10.0304,10.0304,10.0304,2009-08-23
101718,DWS Insta Cash Plus Fund-DIVIDEND-Daily Dividend,,INF223J01BI1,10.3010,10.3010,10.3010,2009-08-23
101717,DWS Insta Cash Plus Fund-DIVIDEND-MONTHLY DIVIDEND,INF223J01BK7,INF223J01BL5,11.0029,11.0029,11.0029,2009-08-23
101716,DWS Insta Cash Plus Fund-DIVIDEND-WEEKLY DIVIDEND,INF223J01BM3,INF223J01BN1,10.3546,10.3546,10.3546,2009-08-23
101719,DWS Insta Cash Plus Fund-Growth-GROWTH,INF223J01BJ9,,15.0671,15.0671,15.0671,2009-08-23
101722,DWS Insta Cash Plus Fund-Institutional Plan-Daily Dividend,,INF223J01BA8,10.0516,10.0516,10.0516,2009-08-23
101721,DWS Insta Cash Plus Fund-Institutional Plan-Growth,INF223J01BB6,,14.1456,14.1456,14.1456,2009-08-23
101723,DWS Insta Cash Plus Fund-Institutional Plan-Weekly Dividend,INF223J01BF7,INF223J01BG5,10.0803,10.0803,10.0803,2009-08-23
106861,DSP BlackRock Cash Manager Fund - Institutional Plan - Daily Dividend Reinvest,,,1000.1000,1000.1000,1000.1000,2009-08-23
106863,DSP BlackRock Cash Manager Fund - Institutional Plan - Growth,,,1146.8721,1146.8721,1146.8721,2009-08-23
106862,DSP BlackRock Cash Manager Fund - Institutional Plan - Weekly Dividend Reinvest,,,1000.5115,1000.5115,1000.5115,2009-08-23
111969,DSP BlackRock Cash Manager Fund - Regular Plan - Daily Dividend Reinvest,,,1000.0000,1000.0000,1000.0000,2009-08-23
106859,DSP BlackRock Cash Manager Fund - Regular Plan - Growth,,,1145.7130,1145.7130,1145.7130,2009-08-23
106860,DSP BlackRock Cash Manager Fund - Regular Plan - Weekly Dividend Reinvest,,,1000.5075,1000.5075,1000.5075,2009-08-23
109934,Edelweiss Liquid Fund - Retail Plan - Daily Dividend Option,,INF754K01AS4,10.0000,10.0000,10.0000,2009-08-23
109940,Edelweiss Liquid Fund - Retail Plan - Growth Option,INF754K01AO3,,10.6104,10.6104,10.6104,2009-08-23
109939,Edelweiss Liquid Fund - Retail Plan - Monthly Dividend Option,INF754K01AP0,INF754K01AR6,10.0201,10.0201,10.0201,2009-08-23
109937,Edelweiss Liquid Fund - Retail Plan - Weekly Dividend Option,,INF754K01AT2,10.0039,10.0039,10.0039,2009-08-23
104498,Fidelity Cash Fund - Institutional Plan - Daily Dividend Option,,INF677K01AQ1,10.0025,10.0025,10.0025,2009-08-23
104497,Fidelity Cash Fund - Institutional Plan - Growth Option,,,12.2457,12.2457,12.2457,2009-08-23
104548,Fidelity Cash Fund - Institutional Plan - Monthly Dividend Option,INF677K01AS7,INF677K01AT5,10.0000,10.0000,10.0000,2009-08-23
104546,Fidelity Cash Fund - Institutional Plan - Weekly Dividend Option,,INF677K01AR9,10.0298,10.0298,10.0298,2009-08-23
104495,Fidelity Cash Fund - Retail Plan - Daily Dividend option,,INF677K01AL2,10.0025,10.0025,10.0025,2009-08-23
104493,Fidelity Cash Fund - Retail Plan - Growth option,,,12.1140,12.1140,12.1140,2009-08-23
104547,Fidelity Cash Fund - Retail Plan - Monthly Dividend Option,,,10.0299,10.0299,10.0299,2009-08-23
104549,Fidelity Cash Fund - Retail Plan - Weekly Dividend Option,,INF677K01AM0,10.0073,10.0073,10.0073,2009-08-23
104494,Fidelity Cash Fund - Super Institutional Plan - Daily Dividend Option,,INF677K01AV1,10.0150,10.0150,10.0150,2009-08-23
104496,Fidelity Cash Fund - Super Institutional Plan - Growth Option,INF677K01AU3,,12.2853,12.2853,12.2853,2009-08-23
104551,Fidelity Cash Fund - Super Institutional Plan - Monthly Dividend Option,INF677K01AX7,INF677K01AY5,10.0000,10.0000,10.0000,2009-08-23
104550,Fidelity Cash Fund - Super Institutional Plan - Weekly Dividend Option,,INF677K01AW9,10.0000,10.0000,10.0000,2009-08-23
110922,Fortis Overnight Fund-Institutional Plan-Daily Dividend Option,,,10.0030,10.0030,10.0030,2009-08-23
110915,Fortis Overnight Fund-Institutional Plan-Growth Option,,,13.6554,13.6554,13.6554,2009-08-23
110919,Fortis Overnight Fund-Institutional Plan-Monthly Dividend Payout Option,,,0.0000,0.0000,0.0000,2009-08-23
110923,Fortis Overnight Fund-Institutional Plan-Weekly Dividend Option,,,0.0000,0.0000,0.0000,2009-08-23
110914,Fortis Overnight Fund-Institutional Plus Plan-Daily Dividend Option,,,10.0030,10.0030,10.0030,2009-08-23
110920,Fortis Overnight Fund-Institutional Plus Plan-Growth Option,,,11.1494,11.1494,11.1494,2009-08-23
110916,Fortis Overnight Fund-Institutional Plus Plan-Monthly Dividend Option,,,0.0000,0.0000,0.0000,2009-08-23
110917,Fortis Overnight Fund-Institutional Plus Plan-Weekly Dividend Option,,,0.0000,0.0000,0.0000,2009-08-23
110921,Fortis Overnight Fund-Regular Plan-Growth Option,,,13.4214,13.4214,13.4214,2009-08-23
110913,Fortis Overnight Fund-Regular Plan-Monthly Dividend Payout Option,,,10.0249,10.0249,10.0249,2009-08-23
110918,Fortis Overnight Fund-Regular Plan-Weekly Dividend Option,,,10.0043,10.0043,10.0043,2009-08-23
108794,IDFC Liquid Fund - Daily Dividend,INF194K01GJ9,INF194K01GI1,1000.2100,1000.2100,1000.2100,2009-08-23
108793,IDFC Liquid Fund - Growth,INF194K01GE0,,1263.4740,1263.4740,1263.4740,2009-08-23
108796,IDFC Liquid Fund - Monthly Dividend,INF194K01GG5,INF194K01GF7,1006.0318,1006.0318,1006.0318,2009-08-23
108795,IDFC Liquid Fund-Weekly Dividend,INF194K01GM3,INF194K01GL5,1001.3954,1001.3954,1001.3954,2009-08-23
111928,IDFC Liquid Fund  Plan D- Growth,INF194K01GR2,,10.1234,10.1234,10.1234,2009-08-23
100198,ING Liquid Fund-Institutional Daily Dividend Option,INF084M01473,,10.0121,10.0121,10.0121,2009-08-23
100196,ING Liquid Fund-Institutional Growth Option,INF084M01465,,14.1136,14.1136,14.1136,2009-08-23
100197,ING Liquid Fund-Institutional Weekly Dividend Option,INF084M01499,INF084M01481,10.0607,10.0607,10.0607,2009-08-23
100192,ING Liquid Fund-Regular Daily Dividend Option,INF084M01432,,10.7873,10.7873,10.7873,2009-08-23
100190,ING Liquid Fund-Regular Growth Option,INF084M01424,,18.8658,18.8658,18.8658,2009-08-23
100191,ING Liquid Fund-Regular Weekly Dividend Option,INF084M01457,INF084M01440,10.8312,10.8312,10.8312,2009-08-23
100200,ING Liquid Fund-Super Institutional Daily Dividend Option,INF084M01515,,10.0048,10.0048,10.0048,2009-08-23
100199,ING Liquid Fund-Super Institutional Growth Option,INF084M01507,,13.4071,13.4071,13.4071,2009-08-23
100201,ING Liquid Fund-Super Institutional Weekly Dividend Option,INF084M01531,INF084M01523,10.0000,10.0000,10.0000,2009-08-23
102802,ING Treasury Management Fund-Annual Dividend Option,,,10.0324,10.0324,10.0324,2009-08-23
102804,ING Treasury Management Fund-Daily Dividend Option,,,10.3588,10.3588,10.3588,2009-08-23
102798,ING Treasury Management Fund-Growth Option,,,13.8976,13.8976,13.8976,2009-08-23
102801,ING Treasury Management Fund-Half Yearly Dividend Option,,,10.5300,10.5300,10.5300,2009-08-23
102800,ING Treasury Management Fund-Quarterly Dividend Option,,,10.4662,10.4662,10.4662,2009-08-23
102799,ING Treasury Management Fund-Weekly Dividend Option,,,10.7817,10.7817,10.7817,2009-08-23
106502,Religare Invesco Overnight Fund - Daily Dividend Reinvestment,,INF205K01HS2,10.0000,10.0000,10.0000,2009-08-23
106501,Religare Invesco Overnight Fund - Growth,INF205K01HR4,,11.0328,11.0328,11.0328,2009-08-23
101420,JM Floater Short Term Fund - Daily Dividend Option,,INF192K01767,10.0883,10.0883,10.0883,2009-08-23
