Scheme Code,Scheme Name,ISIN Div Payout/ISIN Growth,ISIN Div Reinvestment,Net Asset Value,Repurchase Price,Sale Price,Date
120373,SAHARA BANKING & FINANCIAL SERVICES FUND- GROWTH - Direct,INF515L01AJ6,,76.4765,,,2019-04-22
109493,SAHARA BANKING & FINANCIAL SERVICES FUND- GROWTH OPTION,INF515L01494,,71.8421,,,2019-04-22
120374,SAHARA BANKING & FINANCIAL SERVICES FUND-DIVIDEND - Direct,INF515L01AH0,INF515L01AI8,25.9038,,,2019-04-22
109494,SAHARA BANKING & FINANCIAL SERVICES FUND-DIVIDEND OPTION,INF515L01478,INF515L01486,25.3975,,,2019-04-22
101529,Sahara Growth Fund-Dividend,INF515L01155,INF515L01163,42.6993,,,2019-04-22
120288,Sahara Growth Fund-Dividend- Direct,INF515L01759,INF515L01767,43.5457,,,2019-04-22
101528,Sahara Growth Fund-Growth,INF515L01171,,147.0469,,,2019-04-22
120289,Sahara Growth Fund-Growth- Direct,INF515L01775,,164.9878,,,2019-04-22
120352,Sahara Infrastructure Fund ---FIXED PRICING -Direct-Dividend,INF515L01924,INF515L01932,20.328,,,2019-04-22
120353,Sahara Infrastructure Fund ---FIXED PRICING OPTION-Direct-Growth,INF515L01940,,28.2675,,,2019-04-22
103730,Sahara Infrastructure Fund ---FIXED PRICING OPTION-Dividend Option,INF515L01320,INF515L01338,18.899,,,2019-04-22
103731,Sahara Infrastructure Fund ---FIXED PRICING OPTION-Growth Option,INF515L01346,,25.8806,,,2019-04-22
120354,Sahara Infrastructure Fund ---VARIABLE PRICING OPTION-Direct-Dividend,INF515L01957,INF515L01965,22.3093,,,2019-04-22
120355,Sahara Infrastructure Fund ---VARIABLE PRICING OPTION-Direct-Growth,INF515L01973,,30.8496,,,2019-04-22
103732,Sahara Infrastructure Fund ---VARIABLE PRICING OPTION-Dividend Option,INF515L01353,INF515L01361,22.1166,,,2019-04-22
103733,Sahara Infrastructure Fund ---VARIABLE PRICING OPTION-Growth Option,INF515L01379,,30.0648,,,2019-04-22
100798,Sahara Midcap Fund-Auto Payout,INF515L01247,,79.1297,,,2019-04-22
120295,Sahara Midcap Fund-Auto Payout- Direct,INF515L01841,,84.8775,,,2019-04-22
100799,Sahara Midcap Fund-Bonus,INF515L01254,,79.1297,,,2019-04-22
120296,Sahara Midcap Fund-Bonus- Direct,INF515L01858,,84.8775,,,2019-04-22
120298,Sahara Midcap Fund-Dividend -Direct,INF515L01817,INF515L01825,35.4675,,,2019-04-22
100797,Sahara Midcap Fund-Dividend Plan,INF515L01213,INF515L01221,34.8988,,,2019-04-22
120297,Sahara Midcap Fund-Growth Option - Direct,INF515L01833,,84.8775,,,2019-04-22
100796,Sahara Midcap Fund-Growth Plan,INF515L01239,,79.1297,,,2019-04-22
108320,Sahara Power & Natural Resources Fund - Dividend Option,INF515L01445,INF515L01452,17.7951,,,2019-04-22
120371,Sahara Power & Natural resources Fund- Growth - Direct,INF515L01AG2,,22.58,,,2019-04-22
108321,Sahara Power & Natural resources Fund- Growth Option,INF515L01460,,20.8638,,,2019-04-22
120370,Sahara Power & Natural Resources Fund-Dividend - Direct,INF515L01AE7,INF515L01AF4,16.0357,,,2019-04-22
106744,Sahara R.E.A.L Fund - Dividend Option,INF515L01387,INF515L01395,20.5175,,,2019-04-22
120360,Sahara R.E.A.L Fund - Dividend Option- Direct,INF515L01981,INF515L01999,20.9602,,,2019-04-22
106745,Sahara R.E.A.L Fund - Growth  Fund,INF515L01403,,20.5141,,,2019-04-22
120361,Sahara R.E.A.L Fund - Growth  Fund- Direct,INF515L01AA5,,22.7116,,,2019-04-22
