Scheme Code,Scheme Name,ISIN Div Payout/ISIN Growth,ISIN Div Reinvestment,Net Asset Value,Repurchase Price,Sale Price,Date
122676,DWS INSTA CASH PLUS FUND - Annual Bonus Option,INF223J01WV0,,107.9232,107.9232,107.9232,2015-04-05
116363,DWS Insta Cash Plus Fund - Annual Dividend Option,INF223J01IP1,INF223J01IQ9,115.7282,115.7282,115.7282,2015-04-05
106468,DWS INSTA CASH PLUS FUND - BONUS OPTION,INF223J01BQ4,,124.127,124.127,124.127,2015-04-05
122675,DWS Insta Cash Plus Fund - Direct Plan -  Annual Bonus Option,INF223J01WW8,,109.9579,109.9579,109.9579,2015-04-05
119003,DWS Insta Cash Plus Fund - Direct Plan -  Regular Bonus,INF223J01NQ9,,124.3753,124.3753,124.3753,2015-04-05
118997,DWS Insta Cash Plus Fund - Direct Plan - Annual Dividend,INF223J01NO4,INF223J01NP1,125.1245,125.1245,125.1245,2015-04-05
118998,DWS Insta Cash Plus Fund - Direct Plan - Daily Dividend,,INF223J01NR7,100.304,100.304,100.304,2015-04-05
119000,DWS Insta Cash Plus Fund - Direct Plan - Growth,INF223J01NS5,,181.927,181.927,181.927,2015-04-05
119002,DWS Insta Cash Plus Fund - Direct Plan - Weekly Dividend,INF223J01NV9,INF223J01NW7,100.75,100.75,100.75,2015-04-05
122205,DWS Insta Cash Plus Fund - Direct Plan -Monthly Bonus,INF223J01VE8,,119.6383,119.6383,119.6383,2015-04-05
106470,DWS Insta Cash Plus Fund - Monthly Dividend,INF223J01BR2,INF223J01BS0,104.9634,104.9634,104.9634,2015-04-05
105672,DWS INSTA CASH PLUS FUND - Regular Plan BONUS OPTION,INF223J01BH3,,11.7143,11.7143,11.7143,2015-04-05
106472,DWS Insta Cash Plus Fund - Weekly Dividend,INF223J01BT8,INF223J01BU6,100.7488,100.7488,100.7488,2015-04-05
106471,DWS Insta Cash Plus Fund -Growth,INF223J01BP6,,181.567,181.567,181.567,2015-04-05
106467,DWS Insta Cash Plus Fund-Daily Dividend,,INF223J01BO9,100.304,100.304,100.304,2015-04-05
101718,DWS Insta Cash Plus Fund-DIVIDEND-Daily Dividend,,INF223J01BI1,10.301,10.301,10.301,2015-04-05
101717,DWS Insta Cash Plus Fund-DIVIDEND-MONTHLY DIVIDEND,INF223J01BK7,INF223J01BL5,10.2605,10.2605,10.2605,2015-04-05
101716,DWS Insta Cash Plus Fund-DIVIDEND-WEEKLY DIVIDEND,INF223J01BM3,INF223J01BN1,10.3714,10.3714,10.3714,2015-04-05
101719,DWS Insta Cash Plus Fund-Growth-GROWTH,INF223J01BJ9,,22.1896,22.1896,22.1896,2015-04-05
101722,DWS Insta Cash Plus Fund-Institutional Plan-Daily Dividend,,INF223J01BA8,10.0516,10.0516,10.0516,2015-04-05
101721,DWS Insta Cash Plus Fund-Institutional Plan-Growth,INF223J01BB6,,21.0437,21.0437,21.0437,2015-04-05
122206,DWS INSTA CASH PLUS FUND-Monthly Bonus Option,INF223J01VD0,,104.4911,104.4911,104.4911,2015-04-05
116368,DWS Insta CashPlus Fund - Quarterly Dividend Option,INF223J01IN6,INF223J01IO4,124.5361,124.5361,124.5361,2015-04-05
116370,DWS Treasury Fund - Cash Plan - Annual Dividend,INF223J01SF1,INF223J01SG9,131.652,131.652,131.652,2015-04-05
114966,DWS Treasury Fund - Cash Plan - Bonus,INF223J01SA2,,127.8054,127.8054,127.8054,2015-04-05
112228,DWS Treasury Fund - Cash Plan - Daily Dividend,,INF223J01SB0,100.391,100.391,100.391,2015-04-05
