Scheme Code,Scheme Name,ISIN Div Payout/ISIN Growth,ISIN Div Reinvestment,Net Asset Value,Repurchase Price,Sale Price,Date
120704,Aditya Birla Sun Life MIP - Direct Plan - Growth,INF209K01XB7,,44.8605,44.4119,44.8605,2017-04-03
119640,Aditya Birla Sun Life MIP - Direct Plan - Monthly Dividend,INF209K01R21,,13.6948,13.5579,13.6948,2017-04-03
100970,Aditya Birla Sun Life MIP - Regular Plan - Growth,INF209K01694,,43.8246,43.3864,43.8246,2017-04-03
100971,Aditya Birla Sun Life MIP - Regular Plan - Monthly Dividend,INF209K01702,,12.3182,12.1950,12.3182,2017-04-03
101713,Aditya Birla Sun Life MIP II - Saving 5 Plan - Growth - Regular Plan,INF209K01728,,31.3914,31.0775,31.3914,2017-04-03
120706,Aditya Birla Sun Life MIP II - Savings 5 Plan - Growth / Payment - Direct Plan,INF209K01XE1,,31.9588,31.6392,31.9588,2017-04-03
120549,Aditya Birla Sun Life MIP II - Savings 5 Plan - Monthly Dividend - Direct Plan,INF209K01R39,,13.9040,13.7650,13.9040,2017-04-03
101711,Aditya Birla Sun Life MIP II - Savings 5 Plan - Monthly Dividend - Regular Plan,INF209K01736,INF209K01DE3,13.2042,13.0722,13.2042,2017-04-03
103184,Aditya Birla Sun Life Monthly Income - Dividend - Regular Plan,INF209K01AX9,INF209K01DX3,12.6180,12.4918,12.6180,2017-04-03
120572,Aditya Birla Sun Life Monthly Income - Growth - Direct Plan,INF209K01YH2,,63.8790,63.2402,63.8790,2017-04-03
103185,Aditya Birla Sun Life Monthly Income - Growth - Regular Plan,INF209K01AZ4,,62.0344,61.4141,62.0344,2017-04-03
120574,Aditya Birla Sun Life Monthly Income - Quarterly Dividend - Direct Plan,INF209K01S20,,13.0152,12.8850,13.0152,2017-04-03
103186,Aditya Birla Sun Life Monthly Income - Quarterly Dividend - Regular Plan,INF209K01AY7,INF209K01DY1,12.3081,12.1850,12.3081,2017-04-03
120573,Aditya Birla Sun Life Monthly Income- Dividend - Direct Plan,INF209KA1LG5,INF209K01YF6,13.7150,13.5778,13.7150,2017-04-03
118302,Canara Robeco InDiGo Fund - Direct Plan - Growth,INF760K01FJ9,,14.9968,14.9968,14.9968,2017-04-03
118303,Canara Robeco InDiGo Fund - Direct Plan - Quarterly Dividend,INF760K01FK7,INF760K01FL5,11.1320,11.1320,11.1320,2017-04-03
113101,Canara Robeco InDiGo Fund - Regular Plan - Growth,INF760K01AJ0,,14.5810,14.5810,14.5810,2017-04-03
113100,Canara Robeco InDiGo Fund - Regular Plan - Quarterly Dividend,INF760K01AK8,INF760K01AL6,10.4710,10.4710,10.4710,2017-04-03
118312,Canara Robeco Short Term Fund- Direct Plan - Growth,INF760K01GH1,,18.7025,18.7025,18.7025,2017-04-03
118313,Canara Robeco Short Term Fund- Direct Plan - Monthly Dividend,INF760K01GI9,INF760K01GJ7,10.1258,10.1258,10.1258,2017-04-03
118314,Canara Robeco Short Term Fund- Direct Plan - Weekly Dividend,,INF760K01GK5,10.1391,10.1391,10.1391,2017-04-03
111883,Canara Robeco Short Term Fund- Regular Plan - Growth,INF760K01720,,18.3736,18.3736,18.3736,2017-04-03
111882,Canara Robeco Short Term Fund- Regular Plan - Monthly Dividend,INF760K01704,INF760K01712,10.1254,10.1254,10.1254,2017-04-03
112081,Canara Robeco Short Term Fund- Regular Plan - Weekly Dividend,,INF760K01738,10.1335,10.1335,10.1335,2017-04-03
103275,DSP BlackRock Income Opportunities Fund - Institutional Plan-Daily Dividend Reinvest,,,1025.0534,1014.8029,1025.0534,2017-04-03
103277,DSP BlackRock Income Opportunities Fund - Institutional Plan-Growth,INF740K01FN3,,2498.6844,2473.6976,2498.6844,2017-04-03
111785,DSP BlackRock Strategic Bond Fund - Regular Plan - Daily Dividend,,,1024.7826,1024.7826,1024.7826,2017-04-03
105665,DSP BlackRock Strategic Bond Fund - Regular Plan - Dividend,INF740K01QT7,INF740K01QW1,1340.7751,1340.7751,1340.7751,2017-04-03
105666,DSP BlackRock Strategic Bond Fund - Regular Plan - Growth,INF740K01QU5,,2138.8195,2138.8195,2138.8195,2017-04-03
105664,DSP BlackRock Strategic Bond Fund - Regular Plan - Monthly Dividend,INF740K01698,INF740K01QX9,1023.7560,1023.7560,1023.7560,2017-04-03
105877,DSP BlackRock Strategic Bond Fund - Regular Plan - Weekly Dividend,,,1024.7873,1024.7873,1024.7873,2017-04-03
104143,DSP BlackRock Ultra Short Fund - Institutional Plan - Daily Dividend Reinvest,,,1004.2306,1004.2306,1004.2306,2017-04-03
104142,DSP BlackRock Ultra Short Fund - Institutional Plan - Growth,INF740K01FS2,,2275.5223,2275.5223,2275.5223,2017-04-03
132851,HDFC Regular Savings Fund - Direct Option - Normal Dividend Option,INF179KA1D58,,12.5639,12.4697,12.5639,2017-04-03
132850,HDFC Regular Savings Fund - Regular Option - Normal Dividend Option,INF179KA1D74,,12.5493,12.4552,12.5493,2017-04-03
119079,HDFC Regular Savings Fund -Direct Plan - Growth Option,INF179K01YP0,,32.9813,32.7339,32.9813,2017-04-03
119078,HDFC Regular Savings Fund -Direct Plan - Monthly Dividend Option,INF179K01YN5,INF179K01YO3,10.3569,10.2792,10.3569,2017-04-03
101430,HDFC Regular Savings Fund-GROWTH,INF179K01AY2,,32.4473,32.2039,32.4473,2017-04-03
101431,HDFC Regular Savings Fund-Monthly Dividend Option,INF179K01AW6,INF179K01AX4,10.3889,10.3110,10.3889,2017-04-03
101098,ICICI Prudential Child Care Plan Study - Cumulative,INF109K01597,,65.1572,63.2025,65.1572,2017-04-03
120691,ICICI Prudential Child Care Plan Study - Direct Plan- Cumulative,INF109K01Y56,,67.3007,65.2817,67.3007,2017-04-03
131621,ICICI Prudential Dynamic Bond Fund - Annual Dividend,INF109KA15C5,INF109KA14C8,10.9008,10.7918,10.9008,2017-04-03
122613,ICICI Prudential Dynamic Bond Fund - Bonus,INF109KA1350,,18.7990,18.6110,18.7990,2017-04-03
113055,ICICI Prudential Dynamic Bond Fund - Daily Dividend,INF109K01PJ8,,10.0911,9.9902,10.0911,2017-04-03
120584,ICICI Prudential Dynamic Bond Fund - Direct Plan -  Daily Dividend,INF109K016K2,,10.6490,10.5425,10.6490,2017-04-03
120582,ICICI Prudential Dynamic Bond Fund - Direct Plan -  Growth,INF109K017K0,,19.2991,19.1061,19.2991,2017-04-03
120581,ICICI Prudential Dynamic Bond Fund - Direct Plan -  Half Yearly Dividend,INF109K018K8,INF109K019K6,10.6433,10.5369,10.6433,2017-04-03
120580,ICICI Prudential Dynamic Bond Fund - Direct Plan -  Monthly Dividend,INF109K010L3,INF109K011L1,10.4063,10.3022,10.4063,2017-04-03
131620,ICICI Prudential Dynamic Bond Fund - Direct Plan - Annual Dividend,INF109KA17C1,INF109KA16C3,10.8530,10.7445,10.8530,2017-04-03
131199,ICICI Prudential Dynamic Bond Fund - Direct Plan - Bonus Option,INF109KA1343,,19.1150,18.9239,19.1150,2017-04-03
120583,ICICI Prudential Dynamic Bond Fund - Direct Plan - Quarterly Dividend,INF109K012L9,INF109K013L7,10.4012,10.2972,10.4012,2017-04-03
111996,ICICI Prudential Dynamic Bond Fund - Growth,INF109K01CB3,,18.7991,18.6111,18.7991,2017-04-03
112005,ICICI Prudential Dynamic Bond Fund - Half Yearly Dividend,INF109K01PK6,INF109K01IY2,10.7269,10.6196,10.7269,2017-04-03
111997,ICICI Prudential Dynamic Bond Fund - Monthly Dividend,INF109K01FE0,INF109K01CC1,10.8930,10.7841,10.8930,2017-04-03
112002,ICICI Prudential Dynamic Bond Fund - Premium Plus Growth,INF109K01RW7,,19.5015,19.3065,19.5015,2017-04-03
111998,ICICI Prudential Dynamic Bond Fund - Quarterly Dividend,INF109K01FF7,INF109K01CD9,10.3923,10.2884,10.3923,2017-04-03
106290,ICICI Prudential Interval Fund - Annual Interval Plan I - Retail Dividend,INF109K01KM3,,11.2029,N.A.,N.A.,2017-04-03
106292,ICICI Prudential Interval Fund - Annual Interval Plan I - Retail Growth,INF109K01KL5,,21.8366,N.A.,N.A.,2017-04-03
130958,ICICI Prudential Interval Fund Annual Interval Plan - I - Direct Plan Bonus,INF109KA1C80,,12.2521,N.A.,N.A.,2017-04-03
106291,ICICI Prudential Interval Fund Annual Interval Plan I -  Growth,INF109K01KN1,,17.4501,N.A.,N.A.,2017-04-03
120625,ICICI Prudential Interval Fund Annual Interval Plan I - Direct Plan -  Growth,INF109K01K45,,17.4768,N.A.,N.A.,2017-04-03
106293,ICICI Prudential Interval Fund Annual Interval Plan I - Dividend,INF109K01KO9,,11.2311,N.A.,N.A.,2017-04-03
106762,ICICI Prudential Interval Fund - Annual Interval Plan II - Retail Dividend,INF109K01KQ4,,12.7859,N.A.,N.A.,2017-04-03
106763,ICICI Prudential Interval Fund - Annual Interval Plan II - Retail Growth,INF109K01KP6,,21.8641,N.A.,N.A.,2017-04-03
120627,ICICI Prudential Interval Fund Annual Interval Plan II - Direct Plan -  Growth,INF109K01K60,,22.6039,N.A.,N.A.,2017-04-03
106761,ICICI Prudential Interval Fund Annual Interval Plan II - Growth,INF109K01KR2,,22.5520,N.A.,N.A.,2017-04-03
106778,ICICI Prudential Interval Fund - Annual Interval Plan III - Retail Dividend,INF109K01KU6,,12.0434,N.A.,N.A.,2017-04-03
106777,ICICI Prudential Interval Fund - Annual Interval Plan III - Retail Growth,INF109K01KT8,,21.0602,N.A.,N.A.,2017-04-03
120629,ICICI Prudential Interval Fund Annual Interval Plan III - Direct Plan -  Growth,INF109K01K86,,17.1084,N.A.,N.A.,2017-04-03
106779,ICICI Prudential Interval Fund Annual Interval Plan III - Growth,INF109K01KV4,,17.0706,N.A.,N.A.,2017-04-03
106832,ICICI Prudential Interval Fund - Annual Interval Plan IV - Retail Dividend,INF109K01KI1,,11.8971,N.A.,N.A.,2017-04-03
106833,ICICI Prudential Interval Fund - Annual Interval Plan IV - Retail Growth,INF109K01KH3,,20.9621,N.A.,N.A.,2017-04-03
120631,ICICI Prudential Interval Fund Annual Interval Plan IV - Direct Plan -  Growth,INF109K01L02,,19.7115,N.A.,N.A.,2017-04-03
106831,ICICI Prudential Interval Fund Annual Interval Plan IV - Growth,INF109K01KJ9,,19.6572,N.A.,N.A.,2017-04-03
105650,ICICI Prudential Interval Fund - Monthly Interval Plan I - Retail Dividend,INF109K01ON3,,10.0429,N.A.,N.A.,2017-04-03
105651,ICICI Prudential Interval Fund - Monthly Interval Plan I - Retail Growth,INF109K01OM5,,20.6888,N.A.,N.A.,2017-04-03
120636,ICICI Prudential Interval Fund Monthly Interval Plan I - Direct Plan -  Growth,INF109K01L28,,13.1577,N.A.,N.A.,2017-04-03
109680,ICICI Prudential Interval Fund Monthly Interval Plan I - Dividend,INF109K01OL7,INF109K01OK9,10.0428,N.A.,N.A.,2017-04-03
109679,ICICI Prudential Interval Fund Monthly Interval Plan I - Growth,INF109K01OJ1,,13.1487,N.A.,N.A.,2017-04-03
105711,ICICI Prudential Interval Fund - Quarterly Interval Plan I - Retail Dividend,INF109K01LU4,,10.0235,N.A.,N.A.,2017-04-03
105710,ICICI Prudential Interval Fund - Quarterly Interval Plan I - Retail Growth,INF109K01LT6,,21.4182,N.A.,N.A.,2017-04-03
