Scheme Code,Scheme Name,ISIN Div Payout/ISIN Growth,ISIN Div Reinvestment,Net Asset Value,Repurchase Price,Sale Price,Date
139619,Taurus Investor Education Pool - Unclaimed Dividend - Growth,,,10.0,,,2021-12-08
139618,Taurus Investor Education Pool - Unclaimed Redemption - Growth,,,10.0,,,2021-12-08
139616,Taurus Unclaimed Dividend - Growth,,,14.1635,,,2021-12-08
139617,Taurus Unclaimed Redemption - Growth,,,14.1648,,,2021-12-08
148921,Aditya Birla Sun Life Multi-Cap Fund-Direct Growth,INF209KB1Y49,,12.63,,,2021-12-08
148920,Aditya Birla Sun Life Multi-Cap Fund-Direct IDCW Payout,INF209KB1Y56,,12.63,,,2021-12-08
148918,Aditya Birla Sun Life Multi-Cap Fund-Regular Growth,INF209KB1Y23,,12.48,,,2021-12-08
148919,Aditya Birla Sun Life Multi-Cap Fund-Regular-IDCW Payout,INF209KB1Y31,,12.49,,,2021-12-08
149303,BANDHAN MULTI CAP FUND - GROWTH - DIRECT PLAN,INF194KB1CL0,,10.04,,,2021-12-08
149305,BANDHAN MULTI CAP FUND - GROWTH - REGULAR PLAN,INF194KB1CI6,,10.04,,,2021-12-08
149304,BANDHAN MULTI CAP FUND - IDCW - DIRECT PLAN,INF194KB1CM8,INF194KB1CN6,10.04,,,2021-12-08
149302,BANDHAN MULTI CAP FUND - IDCW - REGULAR PLAN,INF194KB1CJ4,INF194KB1CK2,10.04,,,2021-12-08
119354,Baroda BNP Paribas MULTI CAP FUND - Direct Plan - Growth Option,INF955L01AG0,,188.34,,,2021-12-08
119353,Baroda BNP Paribas MULTI CAP FUND - Direct Plan - IDCW Option,INF955L01AE5,,46.08,,,2021-12-08
102020,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,INF955L01674,,174.16,,,2021-12-08
102021,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - IDCW Option,INF955L01658,INF955L01666,44.78,,,2021-12-08
119988,BNP Paribas MULTI CAP Fund - Direct Plan - Growth Option,INF251K01HK3,,87.796,,,2021-12-08
119987,BNP Paribas MULTI CAP Fund - Direct Plan - Income Distribution cum Capital Withdrawal Option,INF251K01HI7,INF251K01HJ5,24.299,,,2021-12-08
113460,BNP PARIBAS MULTI CAP Fund-Growth Option,INF251K01951,,77.188,,,2021-12-08
113461,BNP PARIBAS MULTI CAP Fund-Income Distribution cum Capital Withdrawal Option,INF251K01977,INF251K01969,20.261,,,2021-12-08
120381,ICICI Prudential MidCap Fund - Direct Plan -  Growth,INF109K011N7,,177.7,,,2021-12-08
120380,ICICI Prudential MidCap Fund - Direct Plan -  IDCW,INF109K019M2,INF109K010N9,41.62,,,2021-12-08
102528,ICICI Prudential MidCap Fund - Growth,INF109K01AN2,,163.7,,,2021-12-08
102529,ICICI Prudential MidCap Fund - IDCW,INF109K01EH6,INF109K01AL6,30.1,,,2021-12-08
120599,ICICI Prudential Multicap Fund - Direct Plan -  Growth,INF109K014O9,,483.02,,,2021-12-08
120598,ICICI Prudential Multicap Fund - Direct Plan -  IDCW,INF109K012O3,INF109K013O1,42.33,,,2021-12-08
101228,ICICI Prudential Multicap Fund - Growth,INF109K01613,,446.25,,,2021-12-08
101706,ICICI Prudential Multicap Fund - IDCW,INF109K01FK7,INF109K01621,28.16,,,2021-12-08
120413,Invesco India Multicap Fund - Direct Plan - Growth Option,INF205K01MS2,,91.22,,,2021-12-08
120412,Invesco India Multicap Fund - Direct Plan - IDCW (Payout / Reinvestment),INF205K01MQ6,INF205K01MR4,82.57,,,2021-12-08
107353,Invesco India Multicap Fund - Growth Option,INF205K01DN2,,80.35,,,2021-12-08
107352,Invesco India Multicap Fund - IDCW (Payout / Reinvestment),INF205K01DO0,INF205K01DP7,72.86,,,2021-12-08
147183,ITI Multi Cap Fund - Direct Plan - Growth Option,INF00XX01168,,14.8541,,,2021-12-08
147186,ITI Multi Cap Fund - Direct Plan - IDCW Option,INF00XX01176,INF00XX01184,14.2115,,,2021-12-08
147184,ITI Multi Cap Fund - Regular Plan - Growth Option,INF00XX01135,,14.0588,,,2021-12-08
147185,ITI Multi Cap Fund - Regular Plan - IDCW Option,INF00XX01143,INF00XX01150,13.4292,,,2021-12-08
149183,Kotak Multicap Fund- Regular Plan -IDCW Option,INF174KA1HT7,INF174KA1HU5,9.739,,,2021-12-08
149185,Kotak Multicap Fund-Direct Plan-Growth,INF174KA1HV3,,9.773,,,2021-12-08
149187,Kotak Multicap Fund-Direct Plan-IDCW Option,INF174KA1HW1,INF174KA1HX9,9.773,,,2021-12-08
149182,Kotak Multicap Fund-Regular Plan-Growth,INF174KA1HS9,,9.74,,,2021-12-08
119291,L&T Flexicap Fund-Direct Plan-Growth,INF917K01FC0,,129.038,,,2021-12-08
119290,L&T Flexicap Fund-Direct Plan-IDCW,INF917K01FB2,INF917K01FA4,43.982,,,2021-12-08
118043,L&T Flexicap Fund-Regular Plan-Growth,INF677K01031,,121.295,,,2021-12-08
118044,L&T Flexicap Fund-Regular Plan-IDCW,INF677K01049,INF677K01056,37.905,,,2021-12-08
141223,Mahindra Manulife Multi Cap Fund - Direct Plan - IDCW,INF174V01366,INF174V01358,20.9964,,,2021-12-08
141226,Mahindra Manulife Multi Cap Fund - Direct Plan -Growth,INF174V01341,,22.7131,,,2021-12-08
141224,Mahindra Manulife Multi Cap Fund - Regular Plan - Growth,INF174V01317,,20.7375,,,2021-12-08
141225,Mahindra Manulife Multi Cap Fund - Regular Plan - IDCW,INF174V01333,INF174V01325,19.0392,,,2021-12-08
118652,NIPPON INDIA MULTI CAP FUND - DIRECT Plan - IDCW Option,INF204K01XD4,INF204K01XE2,55.898,,,2021-12-08
118651,Nippon India Multi Cap Fund - Direct Plan Growth Plan - Bonus Option,INF204K01D55,,157.7826,,,2021-12-08
118650,Nippon India Multi Cap Fund - Direct Plan Growth Plan - Growth Option,INF204K01XF9,,157.7826,,,2021-12-08
101163,NIPPON INDIA MULTI CAP FUND - IDCW Option,INF204K01455,INF204K01463,42.388,,,2021-12-08
101162,Nippon India Multi Cap Fund-Growth Plan-Bonus Option,INF204K01471,,147.8321,,,2021-12-08
101161,Nippon India Multi Cap Fund-Growth Plan-Growth Option,INF204K01489,,147.8321,,,2021-12-08
119451,Principal Multi Cap Growth Fund - Direct Plan -Half Yearly Income Distribution CUM Capital Withdrawal Option,INF173K01FN7,INF173K01FO5,71.4,,,2021-12-08
100966,Principal Multi Cap Growth Fund- Half Yearly Income Distribution CUM Capital Withdrawal Option,INF173K01957,INF173K01965,55.13,,,2021-12-08
119452,Principal Multi Cap Growth Fund-Direct Plan - Growth Option,INF173K01FQ0,,258.53,,,2021-12-08
100967,Principal Multi Cap Growth Fund-Growth Option,INF173K01940,,241.78,,,2021-12-08
100631,quant Active Fund-GROWTH OPTION - Regular Plan,INF966L01234,,419.7246,,,2021-12-08
120823,quant Active Fund-GROWTH OPTION-Direct Plan,INF966L01614,,437.6655,,,2021-12-08
120822,quant Active Fund-IDCW Option - Direct Plan,INF966L01598,INF966L01606,50.6841,,,2021-12-08
100630,quant Active Fund-IDCW Option - Regular Plan,INF966L01218,INF966L01226,48.0662,,,2021-12-08
147587,Sundaram Equity Fund Direct Plan - Growth,INF903JA1IK5,,17.2595,,,2021-12-08
147588,Sundaram Equity Fund Direct Plan - Payout of Income Distribution cum Capital Withdrawal (IDCW),INF903JA1IL3,,16.0611,,,2021-12-08
147589,Sundaram Equity Fund Direct Plan - Reinvestment of Income Distribution cum Capital Withdrawal (IDCW),INF903JA1IM1,,16.0611,,,2021-12-08
147584,Sundaram Equity Fund Regular Plan - Growth,INF903JA1IH1,,16.5505,,,2021-12-08
147586,Sundaram Equity Fund Regular Plan - Payout of Income Distribution cum Capital Withdrawal (IDCW),INF903JA1II9,,15.4155,,,2021-12-08
147585,Sundaram Equity Fund Regular Plan - Reinvestment of Income Distribution cum Capital Withdrawal (IDCW),INF903JA1IJ7,,15.4155,,,2021-12-08
119528,Aditya Birla Sun Life Frontline Equity Fund - Growth - Direct Plan,INF209K01YY7,,368.73,,,2021-12-08
119527,Aditya Birla Sun Life Frontline Equity Fund-DIRECT - IDCW,INF209K01YX9,INF209K01YW1,77.71,,,2021-12-08
103174,Aditya Birla Sun Life Frontline Equity Fund-Growth,INF209K01BR9,,341.83,,,2021-12-08
103173,Aditya Birla Sun Life Frontline Equity Fund-Regular - IDCW,INF209K01BO6,INF209K01EC5,33.34,,,2021-12-08
120465,Axis Bluechip Fund - Direct Plan - Growth,INF846K01DP8,,51.78,,,2021-12-08
120466,Axis Bluechip Fund - Direct Plan - IDCW,INF846K01DN3,INF846K01DO1,24.15,,,2021-12-08
112277,Axis Bluechip Fund - Regular Plan - Growth,INF846K01164,,46.61,,,2021-12-08
112278,Axis Bluechip Fund - Regular Plan - IDCW,INF846K01172,INF846K01180,20.48,,,2021-12-08
108799,BANDHAN Large Cap Fund - Regular Plan - Growth,INF194K01516,,50.82,,,2021-12-08
108800,BANDHAN Large Cap Fund - Regular Plan - IDCW,INF194K01490,INF194K01508,19.23,,,2021-12-08
118479,BANDHAN Large Cap Fund-Direct Plan-Growth,INF194K01Z44,,55.88,,,2021-12-08
118478,BANDHAN Large Cap Fund-Direct Plan-IDCW,INF194K01Z51,INF194K01Z69,24.15,,,2021-12-08
148980,BANK OF INDIA Bluechip Fund Direct Plan Growth,INF761K01FL3,,11.19,,,2021-12-08
148981,BANK OF INDIA Bluechip Fund Direct Plan IDCW,INF761K01FK5,INF761K01FM1,11.19,,,2021-12-08
148982,BANK OF INDIA Bluechip Fund Regular Plan Growth,INF761K01FO7,,11.1,,,2021-12-08
148983,BANK OF INDIA Bluechip Fund Regular Plan IDCW,INF761K01FN9,INF761K01FP4,11.1,,,2021-12-08
112943,Baroda Large cap Fund - Plan A - Growth Option,INF955L01633,,21.74,,,2021-12-08
112944,Baroda Large cap Fund - Plan A - IDCW Option,INF955L01617,INF955L01625,16.0,,,2021-12-08
119367,Baroda Large cap Fund - Plan B (Direct) - Growth Option,INF955L01AJ4,,23.19,,,2021-12-08
119366,Baroda Large cap Fund - Plan B (Direct) - IDCW Option,INF955L01AH8,,17.3,,,2021-12-08
119893,BNP Paribas LARGE CAP Fund - Direct Plan - Growth Option,INF251K01HN7,,155.06,,,2021-12-08
119894,BNP Paribas LARGE CAP Fund - Direct Plan - Income Distribution cum Capital Withdrawal Option,INF251K01HL1,INF251K01HM9,23.93,,,2021-12-08
113544,BNP PARIBAS LARGE CAP Fund-Growth Option,INF251K01894,,140.32,,,2021-12-08
113545,BNP PARIBAS LARGE CAP Fund-Income Distribution cum Capital Withdrawal Option,INF251K01910,INF251K01902,20.79,,,2021-12-08
118269,CANARA ROBECO BLUE CHIP EQUITY FUND - DIRECT PLAN - GROWTH OPTION,INF760K01FR2,,45.99,,,2021-12-08
118270,CANARA ROBECO BLUE CHIP EQUITY FUND - DIRECT PLAN - IDCW (Payout/Reinvestment),INF760K01FP6,INF760K01FQ4,37.45,,,2021-12-08
113221,CANARA ROBECO BLUE CHIP EQUITY FUND - REGULAR PLAN - GROWTH OPTION,INF760K01AR3,,41.69,,,2021-12-08
113222,CANARA ROBECO BLUE CHIP EQUITY FUND - REGULAR PLAN - IDCW (Payout/Reinvestment),INF760K01AS1,INF760K01AT9,21.53,,,2021-12-08
119250,DSP Top 100 Equity Fund - Direct Plan - Growth,INF740K01PR3,,306.723,,,2021-12-08
