Scheme Code,Scheme Name,ISIN Div Payout/ISIN Growth,ISIN Div Reinvestment,Net Asset Value,Repurchase Price,Sale Price,Date
106271,BIRLA SUN LIFE CAPITAL PROTECTION ORIENTED FUND-5 YRS-DIVIDEND,,,12.9630,12.9630,12.9630,2012-04-27
106272,BIRLA SUN LIFE CAPITAL PROTECTION ORIENTED FUND-5 YRS-GROWTH,,,12.9630,12.9630,12.9630,2012-04-27
100970,Aditya Birla Sun Life MIP - Regular Plan - Growth,INF209K01694,,28.2049,27.9229,28.2049,2012-04-27
100971,Aditya Birla Sun Life MIP - Regular Plan - Monthly Dividend,INF209K01702,,11.3245,11.2113,11.3245,2012-04-27
100972,Aditya Birla Sun Life MIP - Regular Plan - Monthly Payment,INF209K01710,,28.2049,27.9229,28.2049,2012-04-27
101713,Aditya Birla Sun Life MIP II - Saving 5 Plan - Growth - Regular Plan,INF209K01728,,19.2611,19.0685,19.2611,2012-04-27
101711,Aditya Birla Sun Life MIP II - Savings 5 Plan - Monthly Dividend - Regular Plan,INF209K01736,INF209K01DE3,11.5704,11.4547,11.5704,2012-04-27
101712,Aditya Birla Sun Life MIP II - Savings 5 Plan - Monthly Growth /Payment,INF209K01744,,19.2611,19.0685,19.2611,2012-04-27
103184,Aditya Birla Sun Life Monthly Income - Dividend - Regular Plan,INF209K01AX9,INF209K01DX3,11.3248,11.2116,11.3248,2012-04-27
103185,Aditya Birla Sun Life Monthly Income - Growth - Regular Plan,INF209K01AZ4,,39.0554,38.6648,39.0554,2012-04-27
103186,Aditya Birla Sun Life Monthly Income - Quarterly Dividend - Regular Plan,INF209K01AY7,INF209K01DY1,11.8323,11.7140,11.8323,2012-04-27
112314,Baroda Pioneer PSU Bond Fund - Plan A - Growth Option,INF955L01245,,11.6033,11.5453,11.6033,2012-04-27
112345,Baroda Pioneer PSU Bond Fund - Plan A - Monthly Dividend Option,INF955L01252,INF955L01260,10.1395,10.0888,10.1395,2012-04-27
112346,Baroda Pioneer PSU Bond Fund - Plan A - Quarterly Dividend Option,INF955L01278,INF955L01286,10.1805,10.1296,10.1805,2012-04-27
113101,Canara Robeco InDiGo Fund - Regular Plan - Growth,INF760K01AJ0,,12.3509,12.3509,12.3509,2012-04-27
