Scheme Code,Scheme Name,ISIN Div Payout/ISIN Growth,ISIN Div Reinvestment,Net Asset Value,Repurchase Price,Sale Price,Date
102652,ABN AMRO  Monthly Income Plan-Regular Plan-Growth Option,,,13.8481,13.8481,13.8481,2007-11-23
102653,ABN AMRO  Monthly Income Plan-Regular Plan-Monthly Dividend Option,,,10.8502,10.8502,10.8502,2007-11-23
102654,ABN AMRO  Monthly Income Plan-Regular Plan-Quarterly Dividend Option,,,10.8082,10.8082,10.8082,2007-11-23
102645,ABN AMRO  Short Term Income Fund-Institutional Plan-Daily Dividend Option,,,10.0,10.0,10.0,2007-11-23
102644,ABN AMRO  Short Term Income Fund-Institutional Plan-Growth Option,,,12.0486,12.0486,12.0486,2007-11-23
102646,ABN AMRO  Short Term Income Fund-Institutional Plan-Monthly Dividend Option,,,10.0511,10.0511,10.0511,2007-11-23
102647,ABN AMRO  Short Term Income Fund-Institutional Plan-Weekly Dividend Option,,,0.0,0.0,0.0,2007-11-23
102649,ABN AMRO  Short Term Income Fund-Institutional Plus Plan-Daily Dividend Option,,,10.0,10.0,10.0,2007-11-23
102648,ABN AMRO  Short Term Income Fund-Institutional Plus Plan-Growth Option,,,0.0,0.0,0.0,2007-11-23
102650,ABN AMRO  Short Term Income Fund-Institutional Plus Plan-Monthly Dividend Option,,,0.0,0.0,0.0,2007-11-23
102651,ABN AMRO  Short Term Income Fund-Institutional Plus Plan-Weekly Dividend Option,,,0.0,0.0,0.0,2007-11-23
102641,ABN AMRO  Short Term Income Fund-Regular Plan-Growth Option,,,11.896,11.896,11.896,2007-11-23
102642,ABN AMRO  Short Term Income Fund-Regular Plan-Monthly Dividend Option,,,10.0492,10.0492,10.0492,2007-11-23
102643,ABN AMRO  Short Term Income Fund-Regular Plan-Weekly Dividend Option,,,10.0027,10.0027,10.0027,2007-11-23
102622,ABN AMRO Flexi Debt Fund-Regular Plan-Daily Dividend Option,,,10.0133,10.0133,10.0133,2007-11-23
102619,ABN AMRO Flexi Debt Fund-Regular Plan-Growth Option,,,12.1645,12.1645,12.1645,2007-11-23
102621,ABN AMRO Flexi Debt Fund-Regular Plan-Half-Yearly Dividend Option,,,10.1647,10.1647,10.1647,2007-11-23
102620,ABN AMRO Flexi Debt Fund-Regular Plan-Quarterly Dividend Option,,,10.168,10.168,10.168,2007-11-23
102623,ABN AMRO Flexi Debt Fund-Regular Plan-Weekly Dividend Option,,,10.0151,10.0151,10.0151,2007-11-23
105781,ABN AMRO Flexible Short Term Plan - Series A - Regular Plan - Growth Option - Compulsory Redemption,,,10.4659,10.3612,10.4659,2007-11-23
105742,ABN AMRO Flexible Short Term Plan - Series A - Regular Plan - Growth Option - Compulsory Renewal,,,10.4685,10.3638,10.4685,2007-11-23
